,w475959205,w475960231,w477684043,w526337678,w533804140,w541438316,w541914139,w574606561,w592870302,w633724575,w246792829,w469681591,w471892367,w482824940,w506294760,w533818162,w534573301,w592487869,w592781545,w1083279101,w538115135,w539744154,w1086210743,w1086210744,w541965088,w541965085,w534572399,w534572395,w534565230,w535349143
32,322.5722,523.9951,308.43429999999995,290.32370000000003,201.1768,243.8226,404.7048,274.78509999999994,263.5687,381.8050999999999,271.0472,314.15989999999994,278.4029,341.0323,274.553,495.3698,309.9524,258.6622,161.3378,263.8035,331.0992,257.3762,294.0643,346.75519999999995,412.4153999999999,281.2124,459.7356,459.1513,327.59340000000003,190.0778
33,415.7375,644.1893,399.483,378.6449,277.03420000000006,325.68250000000006,508.3744,361.119,348.331,482.3746,357.0744,406.1465,364.2399,436.7299,361.2342,611.5260000000001,401.0239,342.8998,232.2371,348.86999999999995,424.94380000000007,341.2437,383.3437,442.7392,517.0026,368.7453,571.1973,570.5039999999999,420.7840000000001,264.51570000000004
34,278.9955,324.2467,274.60400000000004,268.8891,246.08580000000003,257.2165,294.58360000000005,265.94,263.052,289.2884,266.1796,276.8295,261.3121,283.44809999999995,267.98380000000003,316.72600000000006,273.9431,262.6902,239.2839,264.615,278.3362,261.30730000000005,272.2563,282.0668,295.6674,269.2477,309.2037,308.903,276.53200000000004,243.9793
35,141.90300000000002,141.202,143.157,144.85199999999998,147.91400000000002,146.22899999999998,144.45600000000002,144.369,144.77300000000002,144.685,143.312,142.20600000000002,149.75,141.536,142.29200000000003,142.382,144.14499999999998,144.056,145.923,143.275,144.426,145.145,142.334,144.16000000000005,145.07199999999995,142.49900000000002,142.02700000000002,142.197,145.446,147.56900000000002
36,33.6513,33.3473,33.9812,34.4265,35.2658,34.8079,34.254400000000004,34.312400000000004,34.4228,34.3272,34.044,33.7341,35.6883,33.5459,33.7806,33.6672,34.2333,34.2422,34.7805,34.039,34.2922,34.5219,33.7793,34.2144,34.4074,33.8295,33.5983,33.6422,34.5556,35.1843
37,517.5038000000001,555.3405,476.93570000000005,422.1791,318.8416000000001,375.20540000000005,443.6000000000001,436.1609,422.56930000000006,434.6001,469.1296,507.3101,267.1159,530.4985,501.5014,515.9662000000001,445.9644,444.7474,378.3734,469.7265,438.7784,410.3782,501.7081,448.3752,424.8198,495.5092,524.346,518.9507,406.4066,328.8286
38,60.7577,60.2094,61.3543,62.1596,63.67700000000001,62.8491,61.8492,61.9531,62.1527,61.9807,61.4676,60.9074,64.4418,60.5672,60.9912,60.7878,61.8103,61.826,62.7989,61.4585,61.917,62.331900000000005,60.989,61.7764,62.126000000000005,61.0797,60.6629,60.7423,62.3934,63.529500000000006
39,4.4365,4.3676,4.5145,4.6198,4.8174,4.7095,4.5808,4.592499999999999,4.6185,4.5977,4.5288,4.456,4.9188,4.4118,4.4664,4.443,4.574299999999999,4.5756,4.7017,4.5275,4.5886000000000005,4.6419,4.4664,4.570399999999999,4.6172,4.4781,4.4261,4.4365000000000006,4.651,4.7979
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,16.512900000000002,16.6667,16.712600000000002,16.9839,17.3966,17.1607,17.071600000000004,16.8782,16.9334,17.080199999999998,16.688399999999998,16.5543,17.8233,16.4741,16.515,16.8336,16.8873,16.8014,16.9941,16.671999999999997,16.965400000000002,16.9899,16.5491,16.9404,17.1898,16.560299999999998,16.7227,16.7516,17.1388,17.3211
56,232.7366,341.3056,225.2434,215.654,167.89360000000002,190.7178,277.30679999999995,207.2218,201.2146,264.9794,205.094,228.2312,209.7416,242.6548,206.8772,325.9904,226.1666,198.4924,146.195,201.183,237.6024,197.9138,217.4056,246.0188,281.5308,210.491,306.73259999999993,306.4354,235.8192,161.8706
57,301.1046,415.1005,293.6669,284.1807,235.0152,258.4318,348.91600000000005,275.1353,268.9581,336.0257,272.5192,296.4717,279.70629999999994,311.4105,274.0318,399.4054,294.99080000000004,265.8378,211.4718,268.3905,307.1248,265.6174,285.1257,315.8864,353.5806,277.9084,379.014,378.7619,305.61220000000003,228.5542
58,371.0933,465.1105,360.3012,346.1681,294.98060000000004,320.2339,399.55,340.78439999999995,334.2788,388.3416,342.7636,366.2141,323.7019,380.7635,347.9074,447.9892,357.5529,334.5434,283.7969,339.599,366.1894,330.1687,356.6321,374.2332,400.9118,350.2147,433.0235,432.1662,361.0456,291.1351
59,253.4949,271.3295,251.1086,247.9683,237.48380000000003,242.7067,258.094,247.0982,245.7614,255.9258,247.7748,252.4923,242.3397,255.4145,249.0342,267.7776,250.3077,246.0182,235.9617,247.192,251.8462,244.8831,250.6583,253.4316,258.1714,249.4071,265.0735,264.8636,250.5868,236.8623
60,493.8211,564.5053999999999,466.5669,430.0144,347.8138,391.2113,470.1152,434.4993,423.8101,459.3165,452.9864,485.8042,335.96899999999994,505.9012,472.8644000000001,534.4694,448.7205,435.6712,373.2391,451.5955,449.5802,415.1525,477.6778,458.98800000000006,460.9264,470.9423,530.8279,527.5149,429.7022,351.0173
61,294.5059,306.7265,281.47260000000006,263.8813,230.6638,248.7797,270.8,268.3662,263.9974,267.90180000000004,278.9528,291.2293,214.0787,298.6855,289.3502,294.07160000000005,271.5267,271.1182,249.7687,279.142,269.2262,260.0801,289.42330000000004,272.3136,264.7714,287.4281,296.7505,295.0176,258.8288,233.8673
62,104.9382,103.3689,103.4513,101.4291,98.476,100.1806,100.53520000000002,102.2621,101.8657,100.5157,103.7096,104.6409,95.0843,105.1957,105.0182,102.15980000000002,102.1228,102.877,101.6094,103.8485,101.488,101.4494,104.7205,101.6464,99.623,104.6612,103.0724,102.8543,100.17940000000002,99.071
63,18.6334,18.3537,18.9621,19.405900000000003,20.2356,19.7822,19.2476,19.289700000000003,19.398900000000005,19.3177,19.0204,18.7153,20.6683,18.5301,18.757,18.6706,19.2148,19.2174,19.7446,19.0145,19.2764,19.4974,18.7581,19.2004,19.4018,18.8068,18.5972,18.6411,19.539800000000003,20.1526
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,14.6774,14.811899999999998,14.8551,15.0965,15.4644,15.2542,15.1732,15.0027,15.051900000000002,15.1811,14.834,14.7143,15.842899999999998,14.642699999999998,14.6798,14.9606,15.0104,14.9346,15.107,14.8195,15.079600000000005,15.1022,14.7099,15.0572,15.2782,14.72,14.8624,14.8881,15.2338,15.3974
80,87.73670000000001,94.4142,88.2433,88.964,88.2362,88.4061,92.7576,88.0141,87.9377,92.11929999999998,87.024,87.6794,92.5002,88.1036,86.3244,94.3398,89.0977,87.1808,85.19149999999999,86.73349999999999,90.0858,88.0161,87.06020000000001,90.4336,93.5336,86.7315,92.7707,92.8873,90.7854,87.5577
81,129.6742,133.16039999999998,130.5378,131.7256,132.714,132.0386,133.7072,130.96259999999998,131.1042,133.4482,129.91359999999997,129.7804,135.9868,129.71519999999998,129.0472,133.6588,131.4778,130.344,130.06539999999998,129.731,132.17,131.3194,129.486,132.2464,134.432,129.37419999999997,132.60139999999998,132.7458,133.0364,132.16899999999998
82,83.1904,82.4409,84.00710000000001,85.1095,87.1864,86.05319999999999,84.6852,84.82669999999999,85.0999,84.8651,84.16199999999999,83.39529999999999,88.23389999999999,82.9297,83.5098,83.2326,84.6314,84.6526,85.984,84.14949999999999,84.7776,85.3452,83.5069,84.58520000000001,85.0642,83.631,83.0614,83.1701,85.4298,86.9844
83,94.4093,93.55769999999998,95.3372,96.5897,98.9494,97.6619,96.10760000000002,96.2684,96.5788,96.312,95.5132,94.6421,100.1395,94.1131,94.7722,94.4572,96.0465,96.0706,97.5833,95.499,96.2126,96.8575,94.7689,95.994,96.5382,94.9099,94.2627,94.3862,96.9536,98.7199
84,232.4788,241.6009,229.9647,226.60630000000003,218.2892,222.6104,231.7832,226.7379,225.6623,230.5139,228.2328,231.6721,218.5131,233.7857,229.959,238.6242,228.4886,226.5818,219.7972,228.0015,228.8948,224.8368,230.6717,229.9328,231.1326,229.9026,237.7554,237.4677,227.16860000000003,218.3832
85,201.2266,204.8488,197.4154,192.2716,182.5444,187.8478,194.3224,193.5778,192.2986,193.4698,196.6696,200.2672,177.71919999999997,202.4524,199.70800000000003,201.1444,194.5102,194.3776,188.1154,196.723,193.8436,191.1526,199.7344,194.7496,192.5632,199.1482,201.9178,201.4114,190.8052,183.4774
86,208.8579,203.3973,196.2186,179.0697,151.743,167.1957,175.94639999999998,185.2962,181.6554,174.9534,196.9632,206.1273,126.8991,211.6299,207.7614,192.4956,185.4411,189.723,175.84229999999997,197.832,181.03500000000005,178.0353,206.0445,182.8968,168.78900000000002,205.0929,198.6393,196.8396,170.23680000000002,156.1905
87,20.4065,20.1017,20.768,21.2561,22.1678,21.6695,21.0836,21.128,21.248,21.1604,20.8316,20.4965,22.6451,20.2931,20.5418,20.45,21.0461,21.0482,21.6269,20.825,21.1142,21.3563,20.5433,21.0308,21.2534,20.5967,20.3687,20.417,21.404,22.0763
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103.08950000000002,160.25179999999995,97.6285,90.5264,61.9182,75.8685,122.9844,86.7625,83.1405,116.3061,86.98839999999998,100.373,81.30340000000001,108.6924,89.1952,150.829,96.8649,82.6308,53.173100000000005,85.0075,102.4398,80.9617,94.6002,107.1372,124.3996,90.8083,141.29229999999998,140.9245,100.233,59.22970000000001
104,197.0849,275.5469,192.06760000000003,185.6765,152.0694,168.0567,230.2332,179.40519999999998,175.18440000000004,221.3736,177.51399999999998,193.9193,183.0079,204.1527,178.4698,264.8356,193.0629,172.9746,135.6845,174.667,201.4446,172.9147,186.1149,207.4572,233.49820000000005,181.1575,250.7599,250.6006,200.4888,147.5899
105,244.8972,312.3681,241.1543,236.4327,208.8388,221.8576,274.7488,230.7851,227.32870000000003,267.2011,228.6512,242.3049,236.4419,250.8313,228.995,303.6698,242.4814,225.0802,193.7388,226.1735,249.85720000000003,225.5432,235.6213,254.9272,277.8614,231.41540000000003,291.3386,291.28130000000004,249.5134,204.8048
106,322.233,389.1567,315.1215,305.83410000000003,270.7008,287.949,343.83360000000005,301.7475,297.2895,335.9259,302.6496,318.8895,292.1421,328.9731,305.8338,377.481,313.6356,297.1302,261.7314,300.3675,319.9512,294.5298,312.0963,325.5768,345.1074,307.5852,366.6012,366.0705,316.76700000000005,267.7818
107,390.5151,456.7456,377.6099,360.471,312.30060000000003,336.8533,398.06680000000006,359.0423,352.85310000000004,389.5139,365.146,385.8732,323.2696,398.6598,373.2052,439.9294,371.30210000000005,356.2704,313.79549999999995,363.1905,375.82540000000006,348.4153,378.8676,382.42280000000005,396.1968,373.8175,431.4951,430.1519,367.7662000000001,311.2801
108,409.5281,458.2964999999999,391.2384,366.7157,311.1762,340.4623,394.384,369.5808,362.3616,386.9972,381.8792,404.1137,303.9023,417.7335,395.1638,438.0344,379.3493,370.2318,327.8093,380.893,380.0938,356.53790000000004,398.5317,386.4944,388.3186,393.9359,435.3175,433.1034,366.8092,313.22270000000003
109,295.1119,307.42999999999995,282.14910000000003,264.6538,231.5698,249.6077,271.628,269.0967,264.7459,268.7283,279.6128,291.8488,215.1572,299.28099999999995,289.94719999999995,294.8306,272.2677,271.8172,250.5187,279.7945,270.0002,260.8481,290.0368,273.08160000000004,265.6444,288.0431,297.4615,295.7391,259.6658,234.7433
110,345.4901,333.8041,313.9924,271.2665,202.6246,241.3683,264.57480000000004,286.5748,277.4356,261.8984,315.494,338.63570000000004,141.68509999999998,352.5403,342.3242,306.4844,287.2601,297.4114,262.0625,317.583,276.5214,268.39430000000004,338.2441,281.2868,246.8838,335.7635,321.4011,316.9294,249.6912,213.5591
111,9.7604,9.6185,9.9331,10.1663,10.6008,10.3632,10.086000000000002,10.1047,10.1619,10.1223,9.9628,9.8033,10.8307,9.706499999999998,9.8242,9.7846,10.0662,10.066200000000002,10.3412,9.9595,10.0992,10.2136,9.8253,10.0596,10.1674,9.8506,9.745,9.7681,10.2378,10.5568
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,156.3216,257.9568,146.68040000000002,134.1456,83.4364,108.1528,191.8564,127.4228,121.0036,179.9908,127.76359999999998,151.50719999999998,118.0232,166.26639999999998,131.63,241.2644,145.3792,120.05559999999998,67.7664,124.238,155.3116,117.1496,141.2464,163.6516,194.4092,134.5112,224.2808,223.6364,151.4452,78.6344
128,275.336,426.2286,264.925,251.60180000000005,185.2304,216.948,337.2888,239.881,231.533,320.1562,236.9208,269.075,243.3978,289.11979999999994,239.3964,404.946,266.2108,227.7476,155.0672,231.485,282.1056,226.9464,254.0294,293.8024,343.16119999999995,244.4196,378.1796,377.767,279.63000000000005,176.85840000000002
129,392.24660000000006,596.0285000000001,378.2949,360.4487,271.06120000000004,313.75780000000003,476.1700000000001,344.5713,333.3301,453.0457,340.4772,383.8157000000001,349.8063,410.8345,343.7298,567.3834,380.1208,328.1518,230.1338,333.1305,401.6188,327.1674,363.5017000000001,417.3964,484.1586,350.53439999999995,531.192,530.6499,398.3662,259.72020000000003
130,289.0839,338.1438,284.3501,278.1912,253.531,265.5637,306.0484,274.9817,271.8589,300.31089999999995,275.2172,286.7418,270.0866,293.9044,277.1504,330.0146,283.6561,271.45,246.1083,273.5195,288.427,269.9753,281.785,292.46680000000003,307.238,278.5259,321.8483,321.5261,286.4938,251.2385
