,full_id,osm_id,osm_type,Area,S_coeff,W_coeff,E_coeff,Chosen_Production,Chosen_Consumption
4534,w633630199,633630199,way,8.103911807491972,0.3999999999999999,0.29,0.31,1.0,1.0
4536,w633630205,633630205,way,11.847897789905634,0.27,0.41,0.32,1.0,1.0
4538,w633630212,633630212,way,20.472989464267688,0.27,0.1399999999999999,0.59,1.0,1.0
4539,w633630214,633630214,way,22.18833841385494,0.25,0.53,0.22,1.0,1.0
4544,w633630229,633630229,way,17.0616303356635,0.24,0.39,0.37,1.0,1.0
4548,w633630236,633630236,way,23.459862578853382,0.42,0.37,0.21,1.0,1.0
4550,w633630991,633630991,way,13.000488515896617,0.24,0.4,0.36,1.0,1.0
4554,w633630995,633630995,way,15.68857762517089,0.4,0.49,0.11,1.0,1.0
4555,w633630996,633630996,way,17.7172146579973,0.01,0.69,0.3,1.0,1.0
4557,w633630998,633630998,way,12.617580858604311,0.1,0.65,0.25,1.0,1.0
4562,w633631673,633631673,way,3.539961952896803,0.2,0.53,0.27,1.0,1.0
4568,w633631681,633631681,way,12.308160529479215,0.32,0.3,0.38,1.0,1.0
4569,w633631682,633631682,way,11.510436243453578,0.1,0.47,0.43,1.0,1.0
4570,w633631683,633631683,way,10.477745894998568,0.41,0.3,0.29,1.0,1.0
4574,w633631687,633631687,way,5.472872071400138,0.52,0.4,0.08,1.0,1.0
4577,w633631690,633631690,way,19.74681862935223,0.05,0.52,0.43,1.0,1.0
4578,w633631691,633631691,way,9.36673352573377,0.57,0.16,0.27,1.0,1.0
4580,w633631693,633631693,way,4.786345716153831,0.01,0.72,0.27,1.0,1.0
4581,w633631694,633631694,way,8.562240670008519,0.56,0.19,0.25,1.0,1.0
4587,w633631700,633631700,way,11.28223875072382,0.37,0.44,0.19,1.0,1.0
4589,w633631702,633631702,way,12.80710081019343,0.05,0.56,0.39,1.0,1.0
4591,w633631706,633631706,way,5.651755699175585,0.19,0.24,0.5700000000000001,1.0,1.0
4592,w633631707,633631707,way,7.011271270268976,0.61,0.36,0.03,1.0,1.0
4599,w633631714,633631714,way,45.4345075779063,0.22,0.33,0.45,1.0,1.0
4602,w633633140,633633140,way,7.816731064522742,0.13,0.24,0.63,1.0,1.0
4607,w633633147,633633147,way,19.76519046139403,0.65,0.05,0.3,1.0,1.0
4612,w633633152,633633152,way,6.216447799828885,0.37,0.2,0.43,1.0,1.0
4614,w633633154,633633154,way,14.98851413052536,0.49,0.19,0.32,1.0,1.0
4617,w633633159,633633159,way,10.386853673318072,0.44,0.34,0.22,1.0,1.0
4618,w633633160,633633160,way,12.663993907973076,0.57,0.18,0.25,1.0,1.0
4619,w633633161,633633161,way,33.441569008723285,0.23,0.21,0.56,1.0,1.0
4620,w633633162,633633162,way,14.06315395873562,0.27,0.64,0.09,1.0,1.0
4622,w633633164,633633164,way,14.282649004708736,0.26,0.38,0.36,1.0,1.0
4623,w633633165,633633165,way,21.693265887254785,0.05,0.45,0.5,1.0,1.0
4632,w633634475,633634475,way,6.380827349676592,0.43,0.05,0.52,1.0,1.0
4635,w633634478,633634478,way,9.933359503444102,0.54,0.16,0.3,1.0,1.0
4636,w633634479,633634479,way,7.925995118245041,0.32,0.36,0.32,1.0,1.0
4637,w633634480,633634480,way,8.241217078541233,0.21,0.37,0.42,1.0,1.0
4643,w633634486,633634486,way,17.158324188515095,0.3,0.28,0.42,1.0,1.0
4649,w633634492,633634492,way,11.440816669400428,0.62,0.33,0.05,1.0,1.0
4653,w633634496,633634496,way,16.719334096568865,0.54,0.42,0.04,1.0,1.0
4657,w633634500,633634500,way,6.700884002615363,0.38,0.3,0.32,1.0,1.0
4667,w633641266,633641266,way,10.45357243178567,0.12,0.57,0.31,1.0,1.0
4670,w633641269,633641269,way,11.583923571620788,0.36,0.57,0.07,1.0,1.0
4673,w633641272,633641272,way,5.112204000263698,0.39,0.36,0.25,1.0,1.0
4675,w633641274,633641274,way,11.969732044498642,0.08,0.73,0.19,1.0,1.0
4679,w633641278,633641278,way,16.09179099156203,0.18,0.41,0.41,1.0,1.0
4682,w633641282,633641282,way,15.727255166311528,0.38,0.28,0.34,1.0,1.0
4690,w633641291,633641291,way,18.892044970144152,0.34,0.44,0.22,1.0,1.0
4692,w633641293,633641293,way,38.99469697799024,0.42,0.44,0.14,1.0,1.0
4695,w633641296,633641296,way,3.660829268961294,0.11,0.39,0.5,1.0,1.0
4696,w633641297,633641297,way,8.448141923643641,0.14,0.19,0.67,1.0,1.0
4699,w633641301,633641301,way,14.1530792418876,0.45,0.27,0.28,1.0,1.0
4703,w633641305,633641305,way,8.819446318593755,0.54,0.37,0.09,1.0,1.0
4710,w633641312,633641312,way,15.119050831875011,0.25,0.43,0.32,1.0,1.0
4712,w633641320,633641320,way,111.95891140127344,0.38,0.47,0.15,1.0,1.0
4720,w633643896,633643896,way,8.433637845715902,0.0699999999999999,0.57,0.36,1.0,1.0
4732,w633643918,633643918,way,12.929902003314956,0.05,0.5,0.45,1.0,1.0
4736,w633643928,633643928,way,6.031762540882343,0.35,0.12,0.53,1.0,1.0
4737,w633643930,633643930,way,5.75715199878382,0.3399999999999999,0.33,0.33,1.0,1.0
4741,w633643937,633643937,way,10.95444658955692,0.17,0.31,0.52,1.0,1.0
4746,w633646389,633646389,way,18.34959245564672,0.47,0.45,0.08,1.0,1.0
4747,w633646391,633646391,way,11.382800357689474,0.3,0.22,0.48,1.0,1.0
4753,w633646400,633646400,way,15.949651027870187,0.43,0.36,0.21,1.0,1.0
4755,w633646402,633646402,way,7.638814375275811,0.46,0.09,0.45,1.0,1.0
4756,w633646403,633646403,way,9.850202789991734,0.14,0.35,0.51,1.0,1.0
4757,w633646404,633646404,way,6.807247240752115,0.29,0.41,0.3,1.0,1.0
4758,w633646405,633646405,way,10.701108695085749,0.5,0.24,0.26,1.0,1.0
4759,w633646406,633646406,way,15.860692683246723,0.03,0.71,0.26,1.0,1.0
4763,w633646412,633646412,way,21.171119081856187,0.16,0.48,0.36,1.0,1.0
4771,w633646423,633646423,way,25.97390275299479,0.1399999999999999,0.33,0.53,1.0,1.0
4778,w633646430,633646430,way,15.910973486729556,0.59,0.07,0.34,1.0,1.0
4782,w633646434,633646434,way,16.330624808105462,0.24,0.48,0.28,1.0,1.0
4784,w633646436,633646436,way,8.38432398076159,0.14,0.24,0.62,1.0,1.0
4785,w633646438,633646438,way,5.825804634308451,0.04,0.42,0.54,1.0,1.0
4788,w633646441,633646441,way,27.61286355882928,0.21,0.21,0.58,1.0,1.0
4793,w633647355,633647355,way,14.465400386598244,0.14,0.48,0.38,1.0,1.0
4794,w633647356,633647356,way,19.34553914001812,0.09,0.14,0.77,1.0,1.0
4799,w633647362,633647362,way,4.813419994952277,0.2,0.45,0.35,1.0,1.0
4803,w633647366,633647366,way,11.35282526330548,0.51,0.19,0.3,1.0,1.0
4804,w633647367,633647367,way,9.040875241623905,0.38,0.33,0.29,1.0,1.0
4809,w633647373,633647373,way,8.764330822468349,0.24,0.41,0.35,1.0,1.0
4810,w633647374,633647374,way,10.61215035046228,0.46,0.22,0.32,1.0,1.0
4812,w633647603,633647603,way,24.391991320342733,0.39,0.33,0.28,1.0,1.0
4814,w633647605,633647605,way,16.60040065756141,0.73,0.03,0.24,1.0,1.0
4816,w633647607,633647607,way,5.536690014282189,0.34,0.19,0.47,1.0,1.0
4820,w633647611,633647611,way,10.336572869835244,0.26,0.48,0.26,1.0,1.0
4823,w633647614,633647614,way,8.07296977457946,0.39,0.31,0.3,1.0,1.0
4826,w633647617,633647617,way,12.22597075455536,0.27,0.25,0.48,1.0,1.0
4828,w633647619,633647619,way,4.360892763606824,0.18,0.54,0.28,1.0,1.0
4837,w633651954,633651954,way,14.39964856665916,0.28,0.33,0.39,1.0,1.0
4838,w633651955,633651955,way,10.120945577976192,0.4,0.22,0.38,1.0,1.0
4839,w633651956,633651956,way,43.96572795309061,0.39,0.53,0.08,1.0,1.0
4847,w633651964,633651964,way,43.18927631469233,0.16,0.01,0.83,1.0,1.0
4851,w633651968,633651968,way,30.287415528704333,0.51,0.0,0.49,1.0,1.0
4854,w633651971,633651971,way,18.684153186513225,0.74,0.01,0.25,1.0,1.0
4855,w633651972,633651972,way,11.722195781198565,0.27,0.48,0.25,1.0,1.0
4857,w633651974,633651974,way,32.70862960410821,0.0999999999999999,0.38,0.52,1.0,1.0
4861,w633651978,633651978,way,6.49299221898444,0.51,0.42,0.07,1.0,1.0
4862,w633651979,633651979,way,25.82402728107482,0.37,0.36,0.27,1.0,1.0
4863,w633651982,633651982,way,23.262607119036137,0.65,0.21,0.14,1.0,1.0
4869,w633651989,633651989,way,14.003203769967632,0.37,0.26,0.37,1.0,1.0
4873,w633657221,633657221,way,11.280304873666786,0.39,0.47,0.14,1.0,1.0
4877,w633657229,633657229,way,10.40619244388839,0.33,0.48,0.19,1.0,1.0
4882,w633657238,633657238,way,13.657039776758932,0.4599999999999999,0.08,0.46,1.0,1.0
4884,w633657242,633657242,way,14.021575602009436,0.59,0.13,0.28,1.0,1.0
4887,w633657246,633657246,way,21.96304173671073,0.58,0.01,0.41,1.0,1.0
4888,w633657248,633657248,way,8.851355290034782,0.19,0.8,0.01,1.0,1.0
4890,w633657252,633657252,way,3.465507686201077,0.27,0.34,0.39,1.0,1.0
4891,w633657254,633657254,way,41.165473974508494,0.42,0.21,0.37,1.0,1.0
4895,w633657264,633657264,way,10.898364154902994,0.31,0.42,0.27,1.0,1.0
4897,w633657267,633657267,way,4.752502867655774,0.3,0.29,0.41,1.0,1.0
4902,w633657276,633657276,way,13.469453702226842,0.9,0.05,0.05,1.0,1.0
4911,w633660211,633660211,way,7.6426821293898755,0.04,0.29,0.67,1.0,1.0
4918,w633660218,633660218,way,20.38499805817274,0.5,0.29,0.21,1.0,1.0
4920,w633660220,633660220,way,19.49831542752364,0.2,0.78,0.02,1.0,1.0
4922,w633660222,633660222,way,6.97452760618537,0.3399999999999999,0.31,0.35,1.0,1.0
4932,w633660233,633660233,way,8.927743433787539,0.54,0.23,0.23,1.0,1.0
4933,w633660235,633660235,way,7.732607412541856,0.34,0.06,0.6,1.0,1.0
4934,w633660236,633660236,way,26.51442139043519,0.32,0.23,0.45,1.0,1.0
4938,w633660241,633660241,way,21.428324730441425,0.32,0.35,0.33,1.0,1.0
4939,w633667052,633667052,way,7.358402202006192,0.2,0.25,0.55,1.0,1.0
4942,w633667055,633667055,way,13.476222271926453,0.58,0.19,0.23,1.0,1.0
4947,w633667061,633667061,way,10.36848184127627,0.15,0.42,0.43,1.0,1.0
4950,w633667064,633667064,way,7.327460169093683,0.05,0.53,0.42,1.0,1.0
4951,w633667065,633667065,way,13.196777037185347,0.47,0.22,0.31,1.0,1.0
4956,w633667071,633667071,way,9.218791930870834,0.6,0.1,0.3,1.0,1.0
4957,w633667073,633667073,way,6.348918378235566,0.02,0.34,0.64,1.0,1.0
4958,w633667074,633667074,way,7.670723346716836,0.3,0.41,0.29,1.0,1.0
4959,w633667075,633667075,way,8.69277737135817,0.52,0.21,0.27,1.0,1.0
4960,w633667076,633667076,way,18.234526770753323,0.25,0.62,0.13,1.0,1.0
4962,w633667078,633667078,way,21.964975613767763,0.41,0.17,0.42,1.0,1.0
4964,w633667081,633667081,way,4.220686676972014,0.34,0.27,0.39,1.0,1.0
4966,w633667083,633667083,way,14.924696187643308,0.3399999999999999,0.04,0.62,1.0,1.0
4970,w633667090,633667090,way,10.276622681067256,0.05,0.88,0.07,1.0,1.0
4971,w633667091,633667091,way,22.266660434664733,0.16,0.37,0.47,1.0,1.0
4972,w633667092,633667092,way,11.266767734267562,0.08,0.2799999999999999,0.64,1.0,1.0
4976,w633667096,633667096,way,33.78773300193198,0.56,0.42,0.02,1.0,1.0
4984,w633667105,633667105,way,16.546252099964516,0.57,0.01,0.42,1.0,1.0
4996,w633667119,633667119,way,8.468447632742475,0.16,0.17,0.67,1.0,1.0
4998,w633667121,633667121,way,7.043180241710001,0.17,0.19,0.64,1.0,1.0
5001,w633667124,633667124,way,3.5660692931667333,0.19,0.18,0.63,1.0,1.0
5003,w633667127,633667127,way,22.116784962744763,0.41,0.09,0.5,1.0,1.0
5004,w633667128,633667128,way,10.472911202355988,0.74,0.12,0.14,1.0,1.0
5011,w633667136,633667136,way,12.985017499440362,0.39,0.22,0.39,1.0,1.0
5014,w633667139,633667139,way,24.90736955604172,0.23,0.38,0.39,1.0,1.0
5015,w633667140,633667140,way,13.179372143672063,0.54,0.13,0.33,1.0,1.0
5017,w633667142,633667142,way,3.661796207489809,0.62,0.2,0.18,1.0,1.0
5020,w633667145,633667145,way,11.710592518856371,0.79,0.1,0.11,1.0,1.0
5021,w633667146,633667146,way,9.671319162216284,0.35,0.13,0.52,1.0,1.0
5022,w633667147,633667147,way,13.019827286466937,0.19,0.31,0.5,1.0,1.0
5031,w633668882,633668882,way,10.339473685420792,0.25,0.43,0.32,1.0,1.0
5035,w633668886,633668886,way,6.5983885185926745,0.49,0.13,0.38,1.0,1.0
5036,w633668887,633668887,way,6.834321519550562,0.11,0.52,0.37,1.0,1.0
5037,w633668888,633668888,way,15.465214825083711,0.35,0.3,0.35,1.0,1.0
5038,w633668889,633668889,way,18.66674829299994,0.91,0.04,0.05,1.0,1.0
5054,w633668908,633668908,way,11.251296717811307,0.42,0.33,0.25,1.0,1.0
5056,w633668911,633668911,way,4.579420871051423,0.25,0.02,0.73,1.0,1.0
5069,w633668926,633668926,way,6.208712291600756,0.27,0.3,0.43,1.0,1.0
5073,w633668931,633668931,way,7.390311173447219,0.37,0.53,0.0999999999999999,1.0,1.0
5076,w633668934,633668934,way,14.612375042932666,0.41,0.25,0.34,1.0,1.0
5078,w633668936,633668936,way,12.745216744368411,0.43,0.24,0.33,1.0,1.0
5083,w633668943,633668943,way,9.92659093374449,0.73,0.07,0.2,1.0,1.0
5085,w633668945,633668945,way,19.25077916422356,0.46,0.39,0.15,1.0,1.0
5086,w633668946,633668946,way,12.425160091429644,0.31,0.67,0.02,1.0,1.0
5087,w633674041,633674041,way,15.520330321209116,0.69,0.21,0.1,1.0,1.0
5090,w633674044,633674044,way,5.525086751939998,0.44,0.1,0.46,1.0,1.0
5091,w633674045,633674045,way,4.825023257294467,0.71,0.14,0.15,1.0,1.0
5092,w633674046,633674046,way,8.759496129825768,0.43,0.41,0.16,1.0,1.0
5095,w633674050,633674050,way,9.095023799220796,0.46,0.06,0.48,1.0,1.0
5097,w633674052,633674052,way,13.447214116070974,0.46,0.36,0.18,1.0,1.0
5100,w633674055,633674055,way,7.55372378476641,0.23,0.4,0.37,1.0,1.0
5101,w633674056,633674056,way,23.331259754560765,0.16,0.38,0.46,1.0,1.0
5102,w633674057,633674057,way,14.725506850769028,0.19,0.39,0.42,1.0,1.0
5110,w633674067,633674067,way,10.035854987466791,0.3,0.18,0.52,1.0,1.0
5116,w633674076,633674076,way,16.368335410717584,0.17,0.79,0.04,1.0,1.0
5118,w633674078,633674078,way,11.308346090993748,0.14,0.51,0.35,1.0,1.0
5121,w633674081,633674081,way,4.410206628561136,0.31,0.19,0.5,1.0,1.0
5123,w633674083,633674083,way,9.930458687858554,0.46,0.47,0.07,1.0,1.0
5127,w633674087,633674087,way,7.106998184592052,0.43,0.15,0.42,1.0,1.0
5131,w633674091,633674091,way,15.232182639711374,0.4,0.23,0.37,1.0,1.0
5132,w633674092,633674092,way,24.66080023127016,0.4,0.14,0.46,1.0,1.0
5133,w633674093,633674093,way,15.094877368662113,0.46,0.48,0.06,1.0,1.0
5141,w633674101,633674101,way,5.191492959602003,0.34,0.22,0.44,1.0,1.0
5142,w633674102,633674102,way,5.224368869571546,0.43,0.16,0.41,1.0,1.0
5144,w633675659,633675659,way,4.420842952374811,0.28,0.51,0.21,1.0,1.0
5145,w633675660,633675660,way,8.17063056595957,0.47,0.17,0.36,1.0,1.0
5155,w633675672,633675672,way,18.03437049535053,0.55,0.06,0.39,1.0,1.0
5158,w633675675,633675675,way,3.988621430128192,0.16,0.33,0.51,1.0,1.0
5159,w633675677,633675677,way,3.3146652757525925,0.55,0.22,0.23,1.0,1.0
5162,w633675680,633675680,way,4.399570304747461,0.52,0.29,0.19,1.0,1.0
5166,w633675687,633675687,way,3.346574247193618,0.08,0.74,0.18,1.0,1.0
5169,w633675691,633675691,way,4.989402807142175,0.11,0.58,0.31,1.0,1.0
5170,w633675692,633675692,way,7.048981872881097,0.4599999999999999,0.26,0.28,1.0,1.0
5172,w633675695,633675695,way,8.409464382503003,0.32,0.31,0.37,1.0,1.0
5174,w633675699,633675699,way,9.53981552233812,0.59,0.4,0.01,1.0,1.0
5180,w633675711,633675711,way,10.49128303439779,0.6,0.29,0.11,1.0,1.0
5183,w633675717,633675717,way,7.464765440142944,0.32,0.21,0.47,1.0,1.0
5185,w633675721,633675721,way,16.050212634835848,0.61,0.0,0.39,1.0,1.0
5186,w633675722,633675722,way,8.277960742624838,0.11,0.64,0.25,1.0,1.0
5189,w633675725,633675725,way,10.528026698481396,0.12,0.0,0.88,1.0,1.0
5192,w633677996,633677996,way,12.502515173710917,0.33,0.11,0.56,1.0,1.0
5199,w633678004,633678004,way,4.533007821682658,0.41,0.43,0.16,1.0,1.0
5207,w633678014,633678014,way,6.784040716067732,0.43,0.29,0.28,1.0,1.0
5213,w633678021,633678021,way,7.377740972576511,0.5,0.03,0.47,1.0,1.0
5214,w633678022,633678022,way,9.068916458950865,0.21,0.26,0.53,1.0,1.0
5215,w633678023,633678023,way,8.393026427518233,0.21,0.45,0.34,1.0,1.0
5217,w633678025,633678025,way,5.806465863738132,0.38,0.17,0.45,1.0,1.0
5221,w633678029,633678029,way,5.9466719503729415,0.37,0.24,0.39,1.0,1.0
5224,w633678032,633678032,way,6.254158402441006,0.31,0.28,0.41,1.0,1.0
5230,w633678038,633678038,way,6.387595919376204,0.56,0.09,0.35,1.0,1.0
5233,w633678045,633678045,way,5.673028346802934,0.26,0.48,0.26,1.0,1.0
5234,w633678047,633678047,way,11.146867356731589,0.21,0.05,0.74,1.0,1.0
5236,w633678049,633678049,way,10.33270511572118,0.34,0.25,0.41,1.0,1.0
5238,w633678051,633678051,way,11.782145969966551,0.43,0.05,0.52,1.0,1.0
5239,w633678052,633678052,way,10.142218225603544,0.03,0.41,0.56,1.0,1.0
5241,w633678054,633678054,way,10.679836047458396,0.38,0.36,0.26,1.0,1.0
5244,w633678057,633678057,way,9.2835768122814,0.45,0.4,0.15,1.0,1.0
5247,w633682473,633682473,way,5.753284244669756,0.28,0.56,0.16,1.0,1.0
5248,w633682474,633682474,way,10.197333721728947,0.47,0.44,0.09,1.0,1.0
5249,w633682475,633682475,way,21.68456344049814,0.43,0.07,0.5,1.0,1.0
5255,w633682482,633682482,way,4.20038096787318,0.78,0.08,0.14,1.0,1.0
5258,w633682486,633682486,way,5.86641605250612,0.13,0.27,0.6,1.0,1.0
5259,w633682487,633682487,way,4.1413977176337085,0.3,0.39,0.31,1.0,1.0
5260,w633682488,633682488,way,16.78025122386537,0.51,0.21,0.28,1.0,1.0
5263,w633682492,633682492,way,12.403887443802292,0.02,0.36,0.62,1.0,1.0
5264,w633682493,633682493,way,10.476778956470053,0.31,0.56,0.13,1.0,1.0
5266,w633682495,633682495,way,10.08806966800665,0.39,0.48,0.13,1.0,1.0
5269,w633682498,633682498,way,8.892933646760966,0.54,0.04,0.42,1.0,1.0
5270,w633682499,633682499,way,8.282795435267417,0.45,0.36,0.19,1.0,1.0
5272,w633682501,633682501,way,6.298637574752738,0.13,0.16,0.71,1.0,1.0
5279,w633682508,633682508,way,3.607647649892918,0.06,0.54,0.4,1.0,1.0
5286,w633682518,633682518,way,13.254793348896309,0.41,0.21,0.38,1.0,1.0
5291,w633682524,633682524,way,12.996620761782554,0.34,0.52,0.14,1.0,1.0
5298,w633682533,633682533,way,4.851130597564398,0.12,0.84,0.04,1.0,1.0
5304,w633682540,633682540,way,8.434604784244417,0.32,0.34,0.34,1.0,1.0
5306,w633682542,633682542,way,31.371353619170684,0.47,0.43,0.1,1.0,1.0
5309,w633682546,633682546,way,5.762953629954915,0.55,0.04,0.41,1.0,1.0
5312,w633682550,633682550,way,16.561723116420772,0.11,0.51,0.38,1.0,1.0
5315,w633682553,633682553,way,12.771324084638344,0.33,0.25,0.42,1.0,1.0
5323,w633682562,633682562,way,17.3710506647886,0.32,0.36,0.32,1.0,1.0
5325,w633682564,633682564,way,8.219944430913882,0.35,0.19,0.46,1.0,1.0
5326,w633682565,633682565,way,14.573697501792028,0.35,0.6,0.05,1.0,1.0
5328,w633682567,633682567,way,3.925770425774657,0.49,0.11,0.4,1.0,1.0
5330,w633682569,633682569,way,9.29034538198101,0.63,0.1999999999999999,0.17,1.0,1.0
5331,w633682570,633682570,way,11.03953718006632,0.19,0.45,0.36,1.0,1.0
5332,w633682571,633682571,way,15.100678999833208,0.57,0.15,0.28,1.0,1.0
5335,w633682574,633682574,way,13.771138523123808,0.41,0.14,0.45,1.0,1.0
5336,w633682575,633682575,way,34.29537572940284,0.47,0.08,0.45,1.0,1.0
5340,w633683538,633683538,way,4.149133225861836,0.36,0.15,0.49,1.0,1.0
5342,w633683540,633683540,way,11.455320747328168,0.8,0.15,0.05,1.0,1.0
5347,w633683545,633683545,way,10.091937422120717,0.2,0.45,0.35,1.0,1.0
5348,w633683546,633683546,way,13.157132557516196,0.4,0.34,0.26,1.0,1.0
5352,w633683551,633683551,way,19.477042779896287,0.3999999999999999,0.3,0.3,1.0,1.0
5354,w633683554,633683554,way,3.3813840342201917,0.14,0.45,0.41,1.0,1.0
5355,w633683555,633683555,way,16.193319537056205,0.43,0.04,0.53,1.0,1.0
5356,w633683556,633683556,way,13.02852973322358,0.45,0.06,0.49,1.0,1.0
5362,w633683562,633683562,way,13.267363549767014,0.35,0.47,0.18,1.0,1.0
5364,w633683564,633683564,way,9.739971797740916,0.39,0.25,0.36,1.0,1.0
5367,w633683567,633683567,way,36.874200784954816,0.51,0.19,0.3,1.0,1.0
5368,w633683569,633683569,way,4.007960200698511,0.29,0.55,0.16,1.0,1.0
5369,w633683570,633683570,way,12.56536617806445,0.68,0.1,0.22,1.0,1.0
5383,w633694958,633694958,way,10.865488244933454,0.42,0.52,0.06,1.0,1.0
5385,w633694960,633694960,way,4.06984426652353,0.31,0.4,0.29,1.0,1.0
5387,w633694962,633694962,way,12.901860785987994,0.23,0.42,0.35,1.0,1.0
5395,w633694971,633694971,way,9.263271103182566,0.33,0.31,0.36,1.0,1.0
5400,w633694976,633694976,way,8.371753779890883,0.17,0.42,0.41,1.0,1.0
5401,w633694977,633694977,way,9.059247073665706,0.4,0.26,0.34,1.0,1.0
5402,w633694978,633694978,way,8.249919525297875,0.38,0.42,0.2,1.0,1.0
5409,w633694986,633694986,way,3.384284849805739,0.17,0.38,0.45,1.0,1.0
5420,w633696351,633696351,way,3.647292129562071,0.31,0.61,0.08,1.0,1.0
5421,w633696354,633696354,way,6.171968627517152,0.51,0.38,0.11,1.0,1.0
5422,w633696355,633696355,way,3.457772177972949,0.13,0.37,0.5,1.0,1.0
5424,w633696357,633696357,way,5.463202686114979,0.46,0.12,0.42,1.0,1.0
5425,w633696358,633696358,way,10.293060636052026,0.55,0.3,0.15,1.0,1.0
5426,w633696359,633696359,way,13.773072400180842,0.28,0.64,0.08,1.0,1.0
5429,w633696362,633696362,way,25.158773573455864,0.28,0.31,0.41,1.0,1.0
5430,w633696363,633696363,way,9.82699626530735,0.13,0.46,0.41,1.0,1.0
5436,w633696369,633696369,way,10.883860076975257,0.46,0.51,0.03,1.0,1.0
5438,w633696371,633696371,way,3.722713334786313,0.51,0.11,0.38,1.0,1.0
5439,w633696374,633696374,way,19.682033747941663,0.2299999999999999,0.39,0.38,1.0,1.0
5441,w633696376,633696376,way,10.869355999047515,0.22,0.65,0.13,1.0,1.0
5447,w633696383,633696383,way,8.083606098393137,0.33,0.3,0.37,1.0,1.0
5448,w633696384,633696384,way,7.821565757165321,0.45,0.3999999999999999,0.15,1.0,1.0
5450,w633702152,633702152,way,14.631713813502984,0.23,0.43,0.34,1.0,1.0
5454,w633702157,633702157,way,9.935293380501134,0.3,0.36,0.34,1.0,1.0
5456,w633702159,633702159,way,16.82086264206304,0.5700000000000001,0.25,0.18,1.0,1.0
5457,w633702160,633702160,way,14.088294360477033,0.49,0.09,0.42,1.0,1.0
5459,w633702174,633702174,way,25.09108787645975,0.12,0.8,0.08,1.0,1.0
5467,w633702188,633702188,way,4.803750609667118,0.45,0.37,0.18,1.0,1.0
5478,w633702199,633702199,way,11.304478336879685,0.37,0.37,0.26,1.0,1.0
5480,w633702201,633702201,way,11.784079847023584,0.33,0.15,0.52,1.0,1.0
5484,w633702205,633702205,way,30.712868481251338,0.52,0.34,0.14,1.0,1.0
5485,w633702206,633702206,way,13.591287956819848,0.46,0.2,0.34,1.0,1.0
5490,w633702211,633702211,way,9.198486221772,0.14,0.26,0.6,1.0,1.0
5494,w633702215,633702215,way,4.050505495953212,0.38,0.43,0.19,1.0,1.0
5495,w633702216,633702216,way,8.246051771183811,0.28,0.29,0.43,1.0,1.0
5498,w633702219,633702219,way,14.21496330771262,0.43,0.2,0.37,1.0,1.0
5506,w633702227,633702227,way,9.187849897958325,0.41,0.26,0.33,1.0,1.0
5510,w633702231,633702231,way,7.665888654074257,0.01,0.49,0.5,1.0,1.0
5527,w633706143,633706143,way,4.690618801830754,0.61,0.25,0.14,1.0,1.0
5529,w633706145,633706145,way,12.52282088280975,0.2,0.32,0.48,1.0,1.0
5534,w633706151,633706151,way,8.716950834571069,0.13,0.08,0.79,1.0,1.0
5535,w633706153,633706153,way,10.01941703248202,0.37,0.51,0.12,1.0,1.0
5538,w633706156,633706156,way,9.9149876714023,0.29,0.32,0.39,1.0,1.0
5550,w633706173,633706173,way,4.070811205052046,0.4,0.13,0.47,1.0,1.0
5555,w633706178,633706178,way,8.689876555772623,0.42,0.26,0.32,1.0,1.0
5558,w633706181,633706181,way,6.366323271748853,0.37,0.45,0.18,1.0,1.0
5560,w633706183,633706183,way,22.05296701986271,0.73,0.11,0.16,1.0,1.0
5565,w633706189,633706189,way,12.47060620226989,0.25,0.52,0.23,1.0,1.0
5567,w633706191,633706191,way,7.775152707796556,0.26,0.39,0.35,1.0,1.0
5570,w633706194,633706194,way,13.511998997481545,0.23,0.4,0.37,1.0,1.0
5575,w633706199,633706199,way,8.610587596434316,0.47,0.26,0.27,1.0,1.0
5578,w633706202,633706202,way,6.876866814805262,0.17,0.05,0.78,1.0,1.0
5581,w633706206,633706206,way,19.17052326635673,0.47,0.16,0.37,1.0,1.0
5583,w633706208,633706208,way,9.094056860692278,0.21,0.25,0.54,1.0,1.0
5592,w633706220,633706220,way,14.119236393389544,0.36,0.39,0.25,1.0,1.0
5598,w633706229,633706229,way,31.08513981472997,0.0,0.48,0.52,1.0,1.0
5601,w633708095,633708095,way,24.537032099620124,0.25,0.07,0.68,1.0,1.0
5609,w633708108,633708108,way,17.666933854514475,0.21,0.63,0.16,1.0,1.0
5614,w633724564,633724564,way,27.32471587733153,0.23,0.55,0.22,1.0,1.0
5615,w633724566,633724566,way,18.584558518076086,0.37,0.18,0.45,1.0,1.0
5616,w633724572,633724572,way,7.673624162302384,0.49,0.18,0.33,1.0,1.0
5617,w633724573,633724573,way,5.293988443624691,0.42,0.16,0.42,1.0,1.0
5618,w633724574,633724574,way,5.151848479932851,0.33,0.31,0.36,1.0,1.0
5621,w633724578,633724578,way,3.9248034872461415,0.01,0.26,0.73,1.0,1.0
5625,w633724582,633724582,way,8.988660561084043,0.29,0.22,0.49,1.0,1.0
5626,w633724583,633724583,way,11.375064849461348,0.41,0.49,0.1,1.0,1.0
5631,w633724588,633724588,way,19.39968769761501,0.05,0.51,0.44,1.0,1.0
