time,P,G(i),H_sun,T2m,WS10m,Int
20191119:1410,131.92,169.4,13.39,9.32,1.59,0.0
20191119:1510,6.07,17.21,4.48,8.91,1.17,0.0
20191119:1610,0.0,0.0,0.0,8.41,0.9,0.0
20191119:1710,0.0,0.0,0.0,7.61,0.69,0.0
20191119:1810,0.0,0.0,0.0,7.09,0.76,0.0
20191119:1910,0.0,0.0,0.0,7.41,0.48,0.0
20191119:2010,0.0,0.0,0.0,7.14,0.55,0.0
20191119:2110,0.0,0.0,0.0,6.78,0.62,0.0
20191119:2210,0.0,0.0,0.0,6.18,0.69,0.0
20191119:2310,0.0,0.0,0.0,5.32,0.62,0.0
20191120:0010,0.0,0.0,0.0,4.18,0.55,0.0
20191120:0110,0.0,0.0,0.0,3.94,0.55,0.0
20191120:0210,0.0,0.0,0.0,3.92,0.55,0.0
20191120:0310,0.0,0.0,0.0,3.65,0.48,0.0
20191120:0410,0.0,0.0,0.0,3.38,0.34,0.0
20191120:0510,0.0,0.0,0.0,3.77,0.21,0.0
20191120:0610,0.0,0.0,0.0,4.01,0.07,0.0
20191120:0710,60.53,84.95,9.85,4.72,0.21,0.0
20191120:0810,163.83,202.2,17.86,6.88,0.76,0.0
20191120:0910,298.14,355.21,23.96,7.82,1.24,0.0
20191120:1010,139.87,177.79,27.55,9.04,1.52,0.0
20191120:1110,58.44,84.48,28.17,9.85,1.72,0.0
20191120:1210,42.35,65.2,25.73,9.8,1.72,0.0
20191120:1310,285.42,343.89,20.56,10.01,1.52,0.0
20191120:1410,168.73,212.06,13.24,9.61,1.45,0.0
20191120:1510,7.17,18.93,4.35,8.8,1.1,0.0
20191120:1610,0.0,0.0,0.0,8.03,1.03,0.0
20191120:1710,0.0,0.0,0.0,7.28,0.97,0.0
20191120:1810,0.0,0.0,0.0,6.75,0.97,0.0
20191120:1910,0.0,0.0,0.0,5.64,0.9,0.0
20191120:2010,0.0,0.0,0.0,5.92,0.76,0.0
20191120:2110,0.0,0.0,0.0,5.68,0.69,0.0
20191120:2210,0.0,0.0,0.0,5.75,0.62,0.0
20191120:2310,0.0,0.0,0.0,5.74,0.55,0.0
20191121:0010,0.0,0.0,0.0,5.32,0.41,0.0
20191121:0110,0.0,0.0,0.0,5.01,0.55,0.0
20191121:0210,0.0,0.0,0.0,4.76,0.48,0.0
20191121:0310,0.0,0.0,0.0,4.45,0.41,0.0
20191121:0410,0.0,0.0,0.0,4.16,0.48,0.0
20191121:0510,0.0,0.0,0.0,3.84,0.55,0.0
20191121:0610,0.0,0.0,0.0,3.5,0.55,0.0
20191121:0710,69.88,95.16,9.63,3.7,0.48,0.0
20191121:0810,361.41,426.11,17.64,5.64,0.55,0.0
20191121:0910,219.45,265.41,23.73,7.13,0.9,0.0
20191121:1010,58.04,83.56,27.32,8.48,1.59,0.0
20191121:1110,185.85,229.29,27.95,8.69,1.59,0.0
20191121:1210,133.72,170.29,25.53,8.5,1.59,0.0
20191121:1310,65.89,92.75,20.38,8.4,1.52,0.0
20191121:1410,75.68,104.05,13.09,8.02,1.31,0.0
20191121:1510,5.58,16.35,4.22,7.58,1.17,0.0
20191121:1610,0.0,0.0,0.0,6.96,0.83,0.0
20191121:1710,0.0,0.0,0.0,6.15,0.76,0.0
20191121:1810,0.0,0.0,0.0,5.8,0.69,0.0
20191121:1910,0.0,0.0,0.0,5.75,0.83,0.0
20191121:2010,0.0,0.0,0.0,5.53,0.76,0.0
20191121:2110,0.0,0.0,0.0,5.4,0.76,0.0
20191121:2210,0.0,0.0,0.0,5.36,0.76,0.0
20191121:2310,0.0,0.0,0.0,5.41,0.69,0.0
20191122:0010,0.0,0.0,0.0,5.06,0.76,0.0
20191122:0110,0.0,0.0,0.0,4.82,0.76,0.0
20191122:0210,0.0,0.0,0.0,4.67,0.76,0.0
20191122:0310,0.0,0.0,0.0,4.02,0.76,0.0
20191122:0410,0.0,0.0,0.0,4.24,0.62,0.0
20191122:0510,0.0,0.0,0.0,3.63,0.62,0.0
20191122:0610,0.0,0.0,0.0,3.71,0.62,0.0
20191122:0710,109.44,140.28,9.42,5.39,0.55,0.0
20191122:0810,351.05,415.98,17.42,7.24,0.83,0.0
20191122:0910,285.91,341.87,23.5,8.5,1.38,0.0
20191122:1010,538.66,648.05,27.09,9.44,1.59,0.0
20191122:1110,237.01,288.83,27.73,10.21,1.66,0.0
20191122:1210,105.15,139.01,25.33,10.3,1.72,0.0
20191122:1310,67.61,95.5,20.22,10.39,1.66,0.0
20191122:1410,22.49,40.4,12.95,10.16,1.45,0.0
20191122:1510,9.41,22.37,4.1,9.52,1.17,0.0
20191122:1610,0.0,0.0,0.0,8.48,1.03,0.0
20191122:1710,0.0,0.0,0.0,7.17,1.03,0.0
20191122:1810,0.0,0.0,0.0,6.78,0.97,0.0
20191122:1910,0.0,0.0,0.0,6.16,0.83,0.0
20191122:2010,0.0,0.0,0.0,6.12,0.83,0.0
20191122:2110,0.0,0.0,0.0,5.89,0.76,0.0
20191122:2210,0.0,0.0,0.0,5.35,0.76,0.0
20191122:2310,0.0,0.0,0.0,4.73,0.76,0.0
20191123:0010,0.0,0.0,0.0,4.39,0.83,0.0
20191123:0110,0.0,0.0,0.0,3.93,0.9,0.0
20191123:0210,0.0,0.0,0.0,3.46,0.9,0.0
20191123:0310,0.0,0.0,0.0,3.51,0.83,0.0
20191123:0410,0.0,0.0,0.0,3.08,0.97,0.0
20191123:0510,0.0,0.0,0.0,3.26,1.03,0.0
20191123:0610,0.0,0.0,0.0,3.37,1.1,0.0
20191123:0710,24.51,42.24,9.21,5.2,1.17,0.0
20191123:0810,169.3,208.2,17.2,7.32,1.17,0.0
20191123:0910,414.58,494.76,23.28,9.94,1.66,0.0
20191123:1010,241.31,292.92,26.87,10.48,2.34,0.0
20191123:1110,113.07,148.23,27.53,10.99,2.9,0.0
20191123:1210,326.05,390.1,25.15,11.51,3.17,0.0
20191123:1310,135.01,172.92,20.06,11.2,2.55,0.0
20191123:1410,25.95,45.0,12.81,10.9,2.14,0.0
20191123:1510,7.67,19.79,3.99,10.23,1.79,0.0
20191123:1610,0.0,0.0,0.0,9.57,1.66,0.0
20191123:1710,0.0,0.0,0.0,8.71,1.66,0.0
20191123:1810,0.0,0.0,0.0,7.63,1.66,0.0
20191123:1910,0.0,0.0,0.0,7.45,1.79,0.0
20191123:2010,0.0,0.0,0.0,7.29,1.86,0.0
20191123:2110,0.0,0.0,0.0,7.11,1.72,0.0
20191123:2210,0.0,0.0,0.0,7.21,1.45,0.0
20191123:2310,0.0,0.0,0.0,7.21,1.1,0.0
20191124:0010,0.0,0.0,0.0,7.26,0.9,0.0
20191124:0110,0.0,0.0,0.0,7.34,0.62,0.0
20191124:0210,0.0,0.0,0.0,7.44,0.69,0.0
20191124:0310,0.0,0.0,0.0,7.72,0.28,0.0
20191124:0410,0.0,0.0,0.0,7.42,0.34,0.0
20191124:0510,0.0,0.0,0.0,7.19,0.69,0.0
20191124:0610,0.0,0.0,0.0,7.47,1.31,0.0
20191124:0710,28.36,47.54,9.01,8.25,1.24,0.0
20191124:0810,76.06,104.57,16.98,8.88,1.24,0.0
20191124:0910,92.36,123.75,23.06,9.38,1.72,0.0
20191124:1010,168.65,210.43,26.66,9.6,1.79,0.0
20191124:1110,117.15,152.32,27.32,9.5,1.52,0.0
20191124:1210,95.1,127.08,24.97,9.42,1.17,0.0
20191124:1310,68.67,96.42,19.9,9.43,1.31,0.0
20191124:1410,44.54,67.76,12.68,9.31,1.24,0.0
20191124:1510,3.01,12.05,3.88,9.1,1.1,0.0
20191124:1610,0.0,0.0,0.0,8.78,0.83,0.0
20191124:1710,0.0,0.0,0.0,8.45,0.55,0.0
20191124:1810,0.0,0.0,0.0,8.3,0.62,0.0
20191124:1910,0.0,0.0,0.0,8.27,0.69,0.0
20191124:2010,0.0,0.0,0.0,8.51,0.34,0.0
20191124:2110,0.0,0.0,0.0,8.09,0.62,0.0
20191124:2210,0.0,0.0,0.0,7.96,0.69,0.0
20191124:2310,0.0,0.0,0.0,8.38,0.48,0.0
20191125:0010,0.0,0.0,0.0,7.79,0.69,0.0
20191125:0110,0.0,0.0,0.0,7.45,0.69,0.0
20191125:0210,0.0,0.0,0.0,7.26,0.76,0.0
20191125:0310,0.0,0.0,0.0,7.48,0.69,0.0
20191125:0410,0.0,0.0,0.0,7.51,0.76,0.0
20191125:0510,0.0,0.0,0.0,7.28,0.9,0.0
20191125:0610,0.0,0.0,0.0,7.15,0.97,0.0
20191125:0710,34.51,54.96,8.81,7.4,0.9,0.0
20191125:0810,92.55,123.3,16.78,8.69,1.17,0.0
20191125:0910,42.43,65.2,22.85,9.35,1.31,0.0
20191125:1010,337.3,404.26,26.45,10.01,1.52,0.0
20191125:1110,204.61,252.36,27.13,10.44,1.38,0.0
20191125:1210,188.16,233.83,24.79,11.01,1.59,0.0
20191125:1310,64.97,92.75,19.76,11.4,1.86,0.0
20191125:1410,42.63,65.94,12.56,11.36,1.72,0.0
20191125:1510,7.65,19.79,3.78,10.74,1.45,0.0
20191125:1610,0.0,0.0,0.0,9.57,1.38,0.0
20191125:1710,0.0,0.0,0.0,8.45,1.31,0.0
20191125:1810,0.0,0.0,0.0,7.46,1.24,0.0
20191125:1910,0.0,0.0,0.0,6.74,1.03,0.0
20191125:2010,0.0,0.0,0.0,6.13,0.97,0.0
20191125:2110,0.0,0.0,0.0,5.78,0.97,0.0
20191125:2210,0.0,0.0,0.0,5.36,0.97,0.0
20191125:2310,0.0,0.0,0.0,4.8,0.9,0.0
20191126:0010,0.0,0.0,0.0,4.19,0.97,0.0
20191126:0110,0.0,0.0,0.0,3.83,0.9,0.0
20191126:0210,0.0,0.0,0.0,3.63,0.97,0.0
20191126:0310,0.0,0.0,0.0,3.5,1.03,0.0
20191126:0410,0.0,0.0,0.0,3.03,0.97,0.0
20191126:0510,0.0,0.0,0.0,2.7,0.83,0.0
20191126:0610,0.0,0.0,0.0,2.35,0.76,0.0
20191126:0710,250.28,294.84,8.61,2.92,0.76,0.0
20191126:0810,533.48,635.79,16.57,5.55,0.62,0.0
20191126:0910,629.4,784.76,22.64,9.75,0.28,0.0
20191126:1010,683.66,880.27,26.25,12.54,0.14,0.0
20191126:1110,683.62,878.8,26.94,13.64,0.41,0.0
20191126:1210,630.82,799.86,24.63,14.15,0.62,0.0
20191126:1310,501.92,623.04,19.62,14.23,0.83,0.0
20191126:1410,247.08,310.41,12.45,13.89,0.83,0.0
20191126:1510,7.01,18.93,3.69,12.71,0.69,0.0
20191126:1610,0.0,0.0,0.0,12.16,0.69,0.0
20191126:1710,0.0,0.0,0.0,11.09,0.69,0.0
20191126:1810,0.0,0.0,0.0,10.22,0.69,0.0
20191126:1910,0.0,0.0,0.0,9.58,0.62,0.0
20191126:2010,0.0,0.0,0.0,9.0,0.48,0.0
20191126:2110,0.0,0.0,0.0,8.56,0.28,0.0
20191126:2210,0.0,0.0,0.0,8.19,0.41,0.0
20191126:2310,0.0,0.0,0.0,7.75,0.55,0.0
20191127:0010,0.0,0.0,0.0,7.39,0.62,0.0
20191127:0110,0.0,0.0,0.0,7.02,0.62,0.0
20191127:0210,0.0,0.0,0.0,6.03,0.55,0.0
20191127:0310,0.0,0.0,0.0,5.53,0.55,0.0
20191127:0410,0.0,0.0,0.0,5.51,0.69,0.0
20191127:0510,0.0,0.0,0.0,5.87,0.69,0.0
20191127:0610,0.0,0.0,0.0,6.07,0.69,0.0
20191127:0710,103.64,134.54,8.42,6.94,0.83,0.0
20191127:0810,37.35,58.77,16.37,8.27,0.97,0.0
20191127:0910,143.77,181.87,22.44,9.23,1.31,0.0
20191127:1010,150.86,190.93,26.05,10.13,1.52,0.0
20191127:1110,305.98,368.82,26.76,10.95,1.79,0.0
20191127:1210,52.74,78.05,24.47,11.02,2.0,0.0
20191127:1310,36.13,57.85,19.48,11.1,2.34,0.0
20191127:1410,48.84,73.28,12.34,10.73,2.07,0.0
20191127:1510,6.57,18.07,3.6,9.99,1.79,0.0
20191127:1610,0.0,0.0,0.0,9.15,1.59,0.0
20191127:1710,0.0,0.0,0.0,8.42,1.38,0.0
20191127:1810,0.0,0.0,0.0,8.34,1.38,0.0
20191127:1910,0.0,0.0,0.0,8.14,1.52,0.0
20191127:2010,0.0,0.0,0.0,7.94,1.59,0.0
20191127:2110,0.0,0.0,0.0,7.85,1.17,0.0
20191127:2210,0.0,0.0,0.0,7.92,1.45,0.0
20191127:2310,0.0,0.0,0.0,8.08,1.38,0.0
20191128:0010,0.0,0.0,0.0,8.32,1.38,0.0
20191128:0110,0.0,0.0,0.0,8.5,1.03,0.0
20191128:0210,0.0,0.0,0.0,8.65,1.03,0.0
20191128:0310,0.0,0.0,0.0,8.82,1.03,0.0
20191128:0410,0.0,0.0,0.0,8.66,1.1,0.0
20191128:0510,0.0,0.0,0.0,8.64,1.45,0.0
20191128:0610,0.0,0.0,0.0,8.43,1.17,0.0
20191128:0710,6.83,18.37,8.22,8.43,1.17,0.0
20191128:0810,58.37,83.89,16.17,8.6,1.59,0.0
20191128:0910,79.96,109.28,22.24,8.96,1.86,0.0
20191128:1010,53.09,78.05,25.86,9.66,1.93,0.0
20191128:1110,23.89,42.24,26.58,10.29,2.0,0.0
20191128:1210,97.98,130.81,24.31,10.48,1.79,0.0
20191128:1310,46.85,70.71,19.35,10.08,1.86,0.0
20191128:1410,34.24,55.1,12.23,9.12,1.72,0.0
20191128:1510,6.09,17.21,3.52,8.38,1.03,0.0
20191128:1610,0.0,0.0,0.0,7.76,1.03,0.0
20191128:1710,0.0,0.0,0.0,7.73,1.17,0.0
20191128:1810,0.0,0.0,0.0,7.48,1.1,0.0
20191128:1910,0.0,0.0,0.0,7.15,0.9,0.0
20191128:2010,0.0,0.0,0.0,7.43,1.31,0.0
20191128:2110,0.0,0.0,0.0,7.41,1.31,0.0
20191128:2210,0.0,0.0,0.0,7.16,0.97,0.0
20191128:2310,0.0,0.0,0.0,7.47,1.38,0.0
20191129:0010,0.0,0.0,0.0,7.5,1.38,0.0
20191129:0110,0.0,0.0,0.0,7.67,1.31,0.0
20191129:0210,0.0,0.0,0.0,7.69,1.17,0.0
20191129:0310,0.0,0.0,0.0,7.46,1.1,0.0
20191129:0410,0.0,0.0,0.0,7.41,1.17,0.0
20191129:0510,0.0,0.0,0.0,6.9,0.97,0.0
20191129:0610,0.0,0.0,0.0,6.7,0.9,0.0
20191129:0710,85.46,113.36,8.04,5.65,1.03,0.0
20191129:0810,192.56,233.66,15.98,6.96,1.1,0.0
20191129:0910,113.65,147.45,22.05,8.52,1.38,0.0
20191129:1010,81.34,111.11,25.67,9.41,1.66,0.0
20191129:1110,30.32,50.51,26.41,10.56,1.72,0.0
20191129:1210,167.81,210.05,24.17,10.56,1.93,0.0
20191129:1310,81.18,111.25,19.23,10.58,2.21,0.0
20191129:1410,11.03,24.79,12.14,10.25,1.79,0.0
20191129:1510,4.48,14.63,3.45,9.27,1.45,0.0
20191129:1610,0.0,0.0,0.0,8.68,1.31,0.0
20191129:1710,0.0,0.0,0.0,8.69,1.52,0.0
20191129:1810,0.0,0.0,0.0,8.36,1.66,0.0
20191129:1910,0.0,0.0,0.0,8.69,1.72,0.0
20191129:2010,0.0,0.0,0.0,8.65,1.59,0.0
20191129:2110,0.0,0.0,0.0,8.64,1.24,0.0
20191129:2210,0.0,0.0,0.0,8.01,1.03,0.0
20191129:2310,0.0,0.0,0.0,7.53,0.76,0.0
20191130:0010,0.0,0.0,0.0,7.23,0.69,0.0
20191130:0110,0.0,0.0,0.0,7.07,0.55,0.0
20191130:0210,0.0,0.0,0.0,6.55,0.48,0.0
20191130:0310,0.0,0.0,0.0,5.91,0.34,0.0
20191130:0410,0.0,0.0,0.0,5.21,0.21,0.0
20191130:0510,0.0,0.0,0.0,4.8,0.41,0.0
20191130:0610,0.0,0.0,0.0,4.48,0.62,0.0
20191130:0710,291.51,343.81,7.86,4.0,0.62,0.0
20191130:0810,530.12,631.04,15.8,5.12,0.55,0.0
20191130:0910,638.04,782.55,21.87,7.26,0.48,0.0
20191130:1010,686.81,863.15,25.5,9.11,0.34,0.0
20191130:1110,681.54,865.7,26.25,10.86,0.28,0.0
20191130:1210,630.79,795.95,24.03,11.74,0.28,0.0
20191130:1310,512.49,632.44,19.12,11.95,0.55,0.0
20191130:1410,319.51,395.82,12.05,11.46,0.55,0.0
20191130:1510,6.0,17.21,3.38,10.67,0.0,0.0
20191130:1610,0.0,0.0,0.0,10.08,0.21,0.0
20191130:1710,0.0,0.0,0.0,9.24,0.34,0.0
20191130:1810,0.0,0.0,0.0,8.51,0.55,0.0
20191130:1910,0.0,0.0,0.0,7.71,0.76,0.0
20191130:2010,0.0,0.0,0.0,7.18,0.9,0.0
20191130:2110,0.0,0.0,0.0,6.71,0.9,0.0
20191130:2210,0.0,0.0,0.0,6.28,0.83,0.0
20191130:2310,0.0,0.0,0.0,5.59,0.76,0.0
20191201:0010,0.0,0.0,0.0,4.57,0.76,0.0
20191201:0110,0.0,0.0,0.0,3.74,0.69,0.0
20191201:0210,0.0,0.0,0.0,3.65,0.62,0.0
20191201:0310,0.0,0.0,0.0,3.56,0.62,0.0
20191201:0410,0.0,0.0,0.0,3.24,0.76,0.0
20191201:0510,0.0,0.0,0.0,2.7,0.69,0.0
20191201:0610,0.0,0.0,0.0,2.46,0.55,0.0
20191201:0710,284.68,333.74,7.68,2.4,0.55,0.0
20191201:0810,516.23,612.23,15.62,4.11,0.34,0.0
20191201:0910,634.88,778.81,21.69,7.47,0.48,0.0
20191201:1010,689.51,851.71,25.32,9.42,1.17,0.0
20191201:1110,691.68,854.49,26.1,10.33,1.45,0.0
20191201:1210,642.15,786.23,23.9,10.67,1.59,0.0
20191201:1310,513.1,619.45,19.01,10.52,1.59,0.0
20191201:1410,310.13,378.64,11.97,9.88,1.45,0.0
20191201:1510,5.54,16.35,3.31,8.91,1.24,0.0
20191201:1610,0.0,0.0,0.0,7.36,1.17,0.0
20191201:1710,0.0,0.0,0.0,6.1,1.1,0.0
20191201:1810,0.0,0.0,0.0,5.74,1.03,0.0
20191201:1910,0.0,0.0,0.0,5.69,1.17,0.0
20191201:2010,0.0,0.0,0.0,5.5,1.1,0.0
20191201:2110,0.0,0.0,0.0,5.46,1.03,0.0
20191201:2210,0.0,0.0,0.0,5.41,0.97,0.0
20191201:2310,0.0,0.0,0.0,5.4,0.97,0.0
20191202:0010,0.0,0.0,0.0,5.53,0.9,0.0
20191202:0110,0.0,0.0,0.0,5.69,0.9,0.0
20191202:0210,0.0,0.0,0.0,5.78,0.83,0.0
20191202:0310,0.0,0.0,0.0,5.44,0.83,0.0
20191202:0410,0.0,0.0,0.0,5.46,0.83,0.0
20191202:0510,0.0,0.0,0.0,5.49,0.83,0.0
20191202:0610,0.0,0.0,0.0,5.16,0.9,0.0
20191202:0710,15.26,30.3,7.5,6.19,1.17,0.0
20191202:0810,27.89,46.83,15.44,7.3,1.59,0.0
20191202:0910,32.15,52.34,21.51,8.33,1.79,0.0
20191202:1010,54.06,78.97,25.16,8.94,2.0,0.0
20191202:1110,100.77,133.62,25.95,9.94,2.21,0.0
20191202:1210,48.43,72.54,23.77,9.93,2.21,0.0
20191202:1310,28.27,47.75,18.91,9.81,2.14,0.0
20191202:1410,8.58,21.12,11.89,9.46,1.66,0.0
20191202:1510,3.01,12.05,3.26,9.0,1.03,0.0
20191202:1610,0.0,0.0,0.0,8.69,1.24,0.0
20191202:1710,0.0,0.0,0.0,8.46,1.1,0.0
20191202:1810,0.0,0.0,0.0,8.23,0.97,0.0
20191202:1910,0.0,0.0,0.0,8.14,0.69,0.0
20191202:2010,0.0,0.0,0.0,7.7,0.62,0.0
20191202:2110,0.0,0.0,0.0,7.48,0.62,0.0
20191202:2210,0.0,0.0,0.0,7.33,0.55,0.0
20191202:2310,0.0,0.0,0.0,7.25,0.55,0.0
20191203:0010,0.0,0.0,0.0,7.22,0.41,0.0
20191203:0110,0.0,0.0,0.0,7.24,0.28,0.0
20191203:0210,0.0,0.0,0.0,7.36,0.34,0.0
20191203:0310,0.0,0.0,0.0,7.37,0.69,0.0
20191203:0410,0.0,0.0,0.0,7.3,0.9,0.0
20191203:0510,0.0,0.0,0.0,7.21,1.03,0.0
20191203:0610,0.0,0.0,0.0,7.46,1.1,0.0
20191203:0710,41.83,63.77,7.33,7.75,1.38,0.0
20191203:0810,355.2,420.13,15.27,8.26,1.52,0.0
20191203:0910,328.82,390.34,21.34,8.62,1.66,0.0
20191203:1010,197.91,242.4,25.0,8.79,1.66,0.0
20191203:1110,157.57,197.28,25.81,8.75,1.59,0.0
20191203:1210,84.03,113.87,23.65,8.53,1.45,0.0
20191203:1310,115.13,148.76,18.82,8.26,1.52,0.0
20191203:1410,16.5,32.14,11.82,7.7,1.45,0.0
20191203:1510,2.59,11.19,3.21,7.03,1.59,0.0
20191203:1610,0.0,0.0,0.0,6.44,1.59,0.0
20191203:1710,0.0,0.0,0.0,5.85,1.59,0.0
20191203:1810,0.0,0.0,0.0,5.25,1.79,0.0
20191203:1910,0.0,0.0,0.0,5.3,1.72,0.0
20191203:2010,0.0,0.0,0.0,4.78,1.72,0.0
20191203:2110,0.0,0.0,0.0,4.1,1.79,0.0
20191203:2210,0.0,0.0,0.0,3.7,1.86,0.0
20191203:2310,0.0,0.0,0.0,3.13,1.79,0.0
20191204:0010,0.0,0.0,0.0,2.73,1.86,0.0
20191204:0110,0.0,0.0,0.0,1.51,1.86,0.0
20191204:0210,0.0,0.0,0.0,0.97,1.86,0.0
20191204:0310,0.0,0.0,0.0,0.46,1.79,0.0
20191204:0410,0.0,0.0,0.0,-0.2,1.79,0.0
20191204:0510,0.0,0.0,0.0,-0.62,1.79,0.0
20191204:0610,0.0,0.0,0.0,-1.01,1.86,0.0
20191204:0710,307.58,351.86,7.17,-0.83,1.86,0.0
20191204:0810,547.79,626.73,15.1,0.37,1.93,0.0
20191204:0910,667.11,779.59,21.18,2.18,2.0,0.0
20191204:1010,736.9,878.82,24.85,4.06,2.0,0.0
20191204:1110,733.7,882.42,25.67,5.53,1.93,0.0
20191204:1210,668.57,800.04,23.54,6.45,1.93,0.0
20191204:1310,539.91,638.34,18.73,6.7,2.0,0.0
20191204:1410,337.34,402.66,11.76,6.17,2.07,0.0
20191204:1510,5.68,16.35,3.17,4.92,1.86,0.0
20191204:1610,0.0,0.0,0.0,3.17,1.72,0.0
20191204:1710,0.0,0.0,0.0,1.81,1.45,0.0
20191204:1810,0.0,0.0,0.0,0.42,1.38,0.0
20191204:1910,0.0,0.0,0.0,-0.32,1.66,0.0
20191204:2010,0.0,0.0,0.0,-0.9,1.66,0.0
20191204:2110,0.0,0.0,0.0,-1.02,1.66,0.0
20191204:2210,0.0,0.0,0.0,-1.26,1.59,0.0
20191204:2310,0.0,0.0,0.0,-1.42,1.45,0.0
20191205:0010,0.0,0.0,0.0,-1.77,1.38,0.0
20191205:0110,0.0,0.0,0.0,-0.89,1.31,0.0
20191205:0210,0.0,0.0,0.0,-0.94,1.38,0.0
20191205:0310,0.0,0.0,0.0,-0.82,1.38,0.0
20191205:0410,0.0,0.0,0.0,-0.73,1.38,0.0
20191205:0510,0.0,0.0,0.0,-0.51,1.38,0.0
20191205:0610,0.0,0.0,0.0,-0.02,1.31,0.0
20191205:0710,14.36,28.47,7.01,0.38,1.24,0.0
20191205:0810,90.24,117.45,14.94,2.4,1.03,0.0
20191205:0910,128.31,162.06,21.02,5.72,1.03,0.0
20191205:1010,336.85,401.03,24.7,8.09,1.1,0.0
20191205:1110,480.75,580.76,25.54,9.76,0.9,0.0
20191205:1210,273.86,333.16,23.44,11.0,0.83,0.0
20191205:1310,306.89,372.76,18.65,11.42,0.83,0.0
20191205:1410,191.14,240.36,11.7,11.21,0.69,0.0
20191205:1510,4.98,15.49,3.13,9.84,0.76,0.0
20191205:1610,0.0,0.0,0.0,8.78,0.9,0.0
20191205:1710,0.0,0.0,0.0,8.58,0.83,0.0
20191205:1810,0.0,0.0,0.0,7.72,0.83,0.0
20191205:1910,0.0,0.0,0.0,6.39,0.76,0.0
20191205:2010,0.0,0.0,0.0,6.07,0.83,0.0
20191205:2110,0.0,0.0,0.0,5.66,0.83,0.0
20191205:2210,0.0,0.0,0.0,5.28,0.9,0.0
20191205:2310,0.0,0.0,0.0,5.05,0.83,0.0
20191206:0010,0.0,0.0,0.0,5.01,0.69,0.0
20191206:0110,0.0,0.0,0.0,5.62,0.55,0.0
20191206:0210,0.0,0.0,0.0,5.97,0.41,0.0
20191206:0310,0.0,0.0,0.0,6.0,0.41,0.0
20191206:0410,0.0,0.0,0.0,5.97,0.41,0.0
20191206:0510,0.0,0.0,0.0,5.97,0.41,0.0
20191206:0610,0.0,0.0,0.0,5.83,0.48,0.0
20191206:0710,132.73,166.39,6.85,5.54,0.69,0.0
20191206:0810,150.15,186.25,14.79,6.33,0.48,0.0
20191206:0910,521.01,633.72,20.87,8.63,0.28,0.0
20191206:1010,230.25,282.89,24.56,10.42,0.28,0.0
20191206:1110,422.7,513.33,25.42,11.0,0.62,0.0
20191206:1210,277.95,337.75,23.34,11.21,1.03,0.0
20191206:1310,476.2,577.7,18.58,11.05,1.1,0.0
20191206:1410,22.4,40.4,11.65,10.82,1.1,0.0
20191206:1510,2.53,11.19,3.1,10.09,0.97,0.0
20191206:1610,0.0,0.0,0.0,8.64,0.83,0.0
20191206:1710,0.0,0.0,0.0,8.21,0.76,0.0
20191206:1810,0.0,0.0,0.0,7.88,0.69,0.0
20191206:1910,0.0,0.0,0.0,7.14,0.48,0.0
20191206:2010,0.0,0.0,0.0,6.83,0.62,0.0
20191206:2110,0.0,0.0,0.0,6.64,0.62,0.0
20191206:2210,0.0,0.0,0.0,6.46,0.62,0.0
20191206:2310,0.0,0.0,0.0,6.37,0.69,0.0
20191207:0010,0.0,0.0,0.0,6.11,0.76,0.0
20191207:0110,0.0,0.0,0.0,5.84,0.62,0.0
20191207:0210,0.0,0.0,0.0,6.01,0.62,0.0
20191207:0310,0.0,0.0,0.0,6.29,0.62,0.0
20191207:0410,0.0,0.0,0.0,6.27,0.62,0.0
20191207:0510,0.0,0.0,0.0,6.1,0.69,0.0
20191207:0610,0.0,0.0,0.0,6.42,0.62,0.0
20191207:0710,74.32,101.4,6.7,6.93,0.55,0.0
20191207:0810,261.59,311.91,14.64,7.48,1.03,0.0
20191207:0910,521.96,624.91,20.73,8.05,1.1,0.0
20191207:1010,516.1,621.02,24.43,9.09,1.17,0.0
20191207:1110,172.82,215.76,25.31,9.98,1.24,0.0
20191207:1210,405.39,485.97,23.25,10.62,1.59,0.0
20191207:1310,211.8,259.86,18.52,10.66,1.52,0.0
20191207:1410,223.93,277.02,11.61,10.38,1.31,0.0
20191207:1510,3.96,13.77,3.07,9.84,0.9,0.0
20191207:1610,0.0,0.0,0.0,8.68,0.76,0.0
20191207:1710,0.0,0.0,0.0,8.54,0.69,0.0
20191207:1810,0.0,0.0,0.0,8.05,0.69,0.0
20191207:1910,0.0,0.0,0.0,7.83,0.48,0.0
20191207:2010,0.0,0.0,0.0,7.76,0.48,0.0
20191207:2110,0.0,0.0,0.0,7.75,0.55,0.0
20191207:2210,0.0,0.0,0.0,7.69,0.48,0.0
20191207:2310,0.0,0.0,0.0,7.66,0.41,0.0
20191208:0010,0.0,0.0,0.0,7.46,0.34,0.0
20191208:0110,0.0,0.0,0.0,6.84,0.28,0.0
20191208:0210,0.0,0.0,0.0,6.7,0.34,0.0
20191208:0310,0.0,0.0,0.0,6.55,0.41,0.0
20191208:0410,0.0,0.0,0.0,6.11,0.48,0.0
20191208:0510,0.0,0.0,0.0,5.5,0.55,0.0
20191208:0610,0.0,0.0,0.0,5.07,0.48,0.0
20191208:0710,250.13,298.01,6.55,4.68,0.55,0.0
