time,Data,Ora,€/MWh,SUD [Eur/Wh]
2019-06-15 07:00:00,15/06/2019,8.0,54.94,5.5e-05
2019-06-15 08:00:00,15/06/2019,9.0,56.27,5.6e-05
2019-06-15 09:00:00,15/06/2019,10.0,64.0,6.4e-05
2019-06-15 10:00:00,15/06/2019,11.0,54.94,5.5e-05
2019-06-15 11:00:00,15/06/2019,12.0,49.06,4.9e-05
2019-06-15 12:00:00,15/06/2019,13.0,44.85,4.5e-05
2019-06-15 13:00:00,15/06/2019,14.0,42.0,4.2e-05
2019-06-15 14:00:00,15/06/2019,15.0,42.0,4.2e-05
2019-06-15 15:00:00,15/06/2019,16.0,43.62,4.4e-05
2019-06-15 16:00:00,15/06/2019,17.0,42.34,4.2e-05
2019-06-15 17:00:00,15/06/2019,18.0,44.07,4.4e-05
2019-06-15 18:00:00,15/06/2019,19.0,48.49,4.8e-05
2019-06-15 19:00:00,15/06/2019,20.0,54.94,5.5e-05
2019-06-15 20:00:00,15/06/2019,21.0,56.27,5.6e-05
2019-06-15 21:00:00,15/06/2019,22.0,56.27,5.6e-05
2019-06-15 22:00:00,15/06/2019,23.0,48.03,4.8e-05
2019-06-15 23:00:00,15/06/2019,24.0,44.03,4.4e-05
2019-06-16 00:00:00,16/06/2019,1.0,56.27,5.6e-05
2019-06-16 01:00:00,16/06/2019,2.0,54.94,5.5e-05
2019-06-16 02:00:00,16/06/2019,3.0,44.03,4.4e-05
2019-06-16 03:00:00,16/06/2019,4.0,44.01,4.4e-05
2019-06-16 04:00:00,16/06/2019,5.0,44.01,4.4e-05
2019-06-16 05:00:00,16/06/2019,6.0,38.21,3.8e-05
2019-06-16 06:00:00,16/06/2019,7.0,37.2,3.7e-05
2019-06-16 07:00:00,16/06/2019,8.0,38.0,3.8e-05
2019-06-16 08:00:00,16/06/2019,9.0,37.2,3.7e-05
2019-06-16 09:00:00,16/06/2019,10.0,36.97,3.7e-05
2019-06-16 10:00:00,16/06/2019,11.0,39.09,3.9e-05
2019-06-16 11:00:00,16/06/2019,12.0,37.2,3.7e-05
2019-06-16 12:00:00,16/06/2019,13.0,36.97,3.7e-05
2019-06-16 13:00:00,16/06/2019,14.0,27.0,2.7e-05
2019-06-16 14:00:00,16/06/2019,15.0,25.6,2.6e-05
2019-06-16 15:00:00,16/06/2019,16.0,31.55,3.2e-05
2019-06-16 16:00:00,16/06/2019,17.0,41.69,4.2e-05
2019-06-16 17:00:00,16/06/2019,18.0,44.02,4.4e-05
2019-06-16 18:00:00,16/06/2019,19.0,54.94,5.5e-05
2019-06-16 19:00:00,16/06/2019,20.0,56.27,5.6e-05
2019-06-16 20:00:00,16/06/2019,21.0,72.01,7.2e-05
2019-06-16 21:00:00,16/06/2019,22.0,72.19,7.2e-05
2019-06-16 22:00:00,16/06/2019,23.0,72.01,7.2e-05
2019-06-16 23:00:00,16/06/2019,24.0,56.27,5.6e-05
2019-06-17 00:00:00,17/06/2019,1.0,60.0,6e-05
2019-06-17 01:00:00,17/06/2019,2.0,55.86,5.6e-05
2019-06-17 02:00:00,17/06/2019,3.0,54.53,5.5e-05
2019-06-17 03:00:00,17/06/2019,4.0,51.86,5.2e-05
2019-06-17 04:00:00,17/06/2019,5.0,50.86,5.1e-05
2019-06-17 05:00:00,17/06/2019,6.0,45.64,4.6e-05
2019-06-17 06:00:00,17/06/2019,7.0,44.11,4.4e-05
2019-06-17 07:00:00,17/06/2019,8.0,48.74,4.9e-05
2019-06-17 08:00:00,17/06/2019,9.0,54.53,5.5e-05
2019-06-17 09:00:00,17/06/2019,10.0,52.0,5.2e-05
2019-06-17 10:00:00,17/06/2019,11.0,47.71,4.8e-05
2019-06-17 11:00:00,17/06/2019,12.0,47.39,4.7e-05
2019-06-17 12:00:00,17/06/2019,13.0,42.5,4.3e-05
2019-06-17 13:00:00,17/06/2019,14.0,42.5,4.3e-05
2019-06-17 14:00:00,17/06/2019,15.0,45.64,4.6e-05
2019-06-17 15:00:00,17/06/2019,16.0,47.71,4.8e-05
2019-06-17 16:00:00,17/06/2019,17.0,50.69,5.1e-05
2019-06-17 17:00:00,17/06/2019,18.0,52.92,5.3e-05
2019-06-17 18:00:00,17/06/2019,19.0,56.44,5.6e-05
2019-06-17 19:00:00,17/06/2019,20.0,66.55,6.7e-05
2019-06-17 20:00:00,17/06/2019,21.0,68.53,6.9e-05
2019-06-17 21:00:00,17/06/2019,22.0,60.64,6.1e-05
2019-06-17 22:00:00,17/06/2019,23.0,54.53,5.5e-05
2019-06-17 23:00:00,17/06/2019,24.0,48.64,4.9e-05
2019-06-18 00:00:00,18/06/2019,1.0,54.53,5.5e-05
2019-06-18 01:00:00,18/06/2019,2.0,55.86,5.6e-05
2019-06-18 02:00:00,18/06/2019,3.0,54.53,5.5e-05
2019-06-18 03:00:00,18/06/2019,4.0,54.53,5.5e-05
2019-06-18 04:00:00,18/06/2019,5.0,54.53,5.5e-05
2019-06-18 05:00:00,18/06/2019,6.0,54.53,5.5e-05
2019-06-18 06:00:00,18/06/2019,7.0,54.15,5.4e-05
2019-06-18 07:00:00,18/06/2019,8.0,55.39,5.5e-05
2019-06-18 08:00:00,18/06/2019,9.0,65.46,6.5e-05
2019-06-18 09:00:00,18/06/2019,10.0,56.26,5.6e-05
2019-06-18 10:00:00,18/06/2019,11.0,54.04,5.4e-05
2019-06-18 11:00:00,18/06/2019,12.0,51.86,5.2e-05
2019-06-18 12:00:00,18/06/2019,13.0,47.39,4.7e-05
2019-06-18 13:00:00,18/06/2019,14.0,45.02,4.5e-05
2019-06-18 14:00:00,18/06/2019,15.0,54.0,5.4e-05
2019-06-18 15:00:00,18/06/2019,16.0,55.86,5.6e-05
2019-06-18 16:00:00,18/06/2019,17.0,58.53,5.9e-05
2019-06-18 17:00:00,18/06/2019,18.0,55.53,5.6e-05
2019-06-18 18:00:00,18/06/2019,19.0,56.06,5.6e-05
2019-06-18 19:00:00,18/06/2019,20.0,62.0,6.2e-05
2019-06-18 20:00:00,18/06/2019,21.0,66.86,6.7e-05
2019-06-18 21:00:00,18/06/2019,22.0,58.13,5.8e-05
2019-06-18 22:00:00,18/06/2019,23.0,55.0,5.5e-05
2019-06-18 23:00:00,18/06/2019,24.0,47.78,4.8e-05
2019-06-19 00:00:00,19/06/2019,1.0,54.53,5.5e-05
2019-06-19 01:00:00,19/06/2019,2.0,55.86,5.6e-05
2019-06-19 02:00:00,19/06/2019,3.0,54.53,5.5e-05
2019-06-19 03:00:00,19/06/2019,4.0,54.53,5.5e-05
2019-06-19 04:00:00,19/06/2019,5.0,54.53,5.5e-05
2019-06-19 05:00:00,19/06/2019,6.0,54.53,5.5e-05
2019-06-19 06:00:00,19/06/2019,7.0,53.83,5.4e-05
2019-06-19 07:00:00,19/06/2019,8.0,54.53,5.5e-05
2019-06-19 08:00:00,19/06/2019,9.0,60.1,6e-05
2019-06-19 09:00:00,19/06/2019,10.0,60.1,6e-05
2019-06-19 10:00:00,19/06/2019,11.0,56.68,5.7e-05
2019-06-19 11:00:00,19/06/2019,12.0,57.12,5.7e-05
2019-06-19 12:00:00,19/06/2019,13.0,54.89,5.5e-05
2019-06-19 13:00:00,19/06/2019,14.0,54.78,5.5e-05
2019-06-19 14:00:00,19/06/2019,15.0,56.16,5.6e-05
2019-06-19 15:00:00,19/06/2019,16.0,57.3,5.7e-05
2019-06-19 16:00:00,19/06/2019,17.0,65.71,6.6e-05
2019-06-19 17:00:00,19/06/2019,18.0,69.89,7e-05
2019-06-19 18:00:00,19/06/2019,19.0,60.0,6e-05
2019-06-19 19:00:00,19/06/2019,20.0,69.0,6.9e-05
2019-06-19 20:00:00,19/06/2019,21.0,62.39,6.2e-05
2019-06-19 21:00:00,19/06/2019,22.0,58.36,5.8e-05
2019-06-19 22:00:00,19/06/2019,23.0,54.53,5.5e-05
2019-06-19 23:00:00,19/06/2019,24.0,49.3,4.9e-05
2019-06-20 00:00:00,20/06/2019,1.0,55.86,5.6e-05
2019-06-20 01:00:00,20/06/2019,2.0,69.0,6.9e-05
2019-06-20 02:00:00,20/06/2019,3.0,69.53,7e-05
2019-06-20 03:00:00,20/06/2019,4.0,65.26,6.5e-05
2019-06-20 04:00:00,20/06/2019,5.0,63.93,6.4e-05
2019-06-20 05:00:00,20/06/2019,6.0,60.0,6e-05
2019-06-20 06:00:00,20/06/2019,7.0,54.42,5.4e-05
2019-06-20 07:00:00,20/06/2019,8.0,55.86,5.6e-05
2019-06-20 08:00:00,20/06/2019,9.0,60.86,6.1e-05
2019-06-20 09:00:00,20/06/2019,10.0,57.86,5.8e-05
2019-06-20 10:00:00,20/06/2019,11.0,58.86,5.9e-05
2019-06-20 11:00:00,20/06/2019,12.0,57.86,5.8e-05
2019-06-20 12:00:00,20/06/2019,13.0,54.53,5.5e-05
2019-06-20 13:00:00,20/06/2019,14.0,54.02,5.4e-05
2019-06-20 14:00:00,20/06/2019,15.0,55.75,5.6e-05
2019-06-20 15:00:00,20/06/2019,16.0,57.71,5.8e-05
2019-06-20 16:00:00,20/06/2019,17.0,58.91,5.9e-05
2019-06-20 17:00:00,20/06/2019,18.0,59.59,6e-05
2019-06-20 18:00:00,20/06/2019,19.0,56.67,5.7e-05
2019-06-20 19:00:00,20/06/2019,20.0,64.0,6.4e-05
2019-06-20 20:00:00,20/06/2019,21.0,70.86,7.1e-05
2019-06-20 21:00:00,20/06/2019,22.0,58.0,5.8e-05
2019-06-20 22:00:00,20/06/2019,23.0,54.53,5.5e-05
2019-06-20 23:00:00,20/06/2019,24.0,53.47,5.3e-05
2019-06-21 00:00:00,21/06/2019,1.0,50.19,5e-05
2019-06-21 01:00:00,21/06/2019,2.0,58.0,5.8e-05
2019-06-21 02:00:00,21/06/2019,3.0,55.86,5.6e-05
2019-06-21 03:00:00,21/06/2019,4.0,54.53,5.5e-05
2019-06-21 04:00:00,21/06/2019,5.0,55.86,5.6e-05
2019-06-21 05:00:00,21/06/2019,6.0,55.59,5.6e-05
2019-06-21 06:00:00,21/06/2019,7.0,54.53,5.5e-05
2019-06-21 07:00:00,21/06/2019,8.0,52.15,5.2e-05
2019-06-21 08:00:00,21/06/2019,9.0,55.86,5.6e-05
2019-06-21 09:00:00,21/06/2019,10.0,55.2,5.5e-05
2019-06-21 10:00:00,21/06/2019,11.0,55.15,5.5e-05
2019-06-21 11:00:00,21/06/2019,12.0,54.53,5.5e-05
2019-06-21 12:00:00,21/06/2019,13.0,49.48,4.9e-05
2019-06-21 13:00:00,21/06/2019,14.0,49.06,4.9e-05
2019-06-21 14:00:00,21/06/2019,15.0,52.86,5.3e-05
2019-06-21 15:00:00,21/06/2019,16.0,54.53,5.5e-05
2019-06-21 16:00:00,21/06/2019,17.0,54.86,5.5e-05
2019-06-21 17:00:00,21/06/2019,18.0,54.53,5.5e-05
2019-06-21 18:00:00,21/06/2019,19.0,54.19,5.4e-05
2019-06-21 19:00:00,21/06/2019,20.0,59.0,5.9e-05
2019-06-21 20:00:00,21/06/2019,21.0,65.94,6.6e-05
2019-06-21 21:00:00,21/06/2019,22.0,65.94,6.6e-05
2019-06-21 22:00:00,21/06/2019,23.0,55.53,5.6e-05
2019-06-21 23:00:00,21/06/2019,24.0,54.53,5.5e-05
2019-06-22 00:00:00,22/06/2019,1.0,51.97,5.2e-05
2019-06-22 01:00:00,22/06/2019,2.0,62.5,6.3e-05
2019-06-22 02:00:00,22/06/2019,3.0,61.97,6.2e-05
2019-06-22 03:00:00,22/06/2019,4.0,53.97,5.4e-05
2019-06-22 04:00:00,22/06/2019,5.0,53.97,5.4e-05
2019-06-22 05:00:00,22/06/2019,6.0,51.46,5.1e-05
2019-06-22 06:00:00,22/06/2019,7.0,44.55,4.5e-05
2019-06-22 07:00:00,22/06/2019,8.0,46.55,4.7e-05
2019-06-22 08:00:00,22/06/2019,9.0,44.5,4.4e-05
2019-06-22 09:00:00,22/06/2019,10.0,44.51,4.5e-05
2019-06-22 10:00:00,22/06/2019,11.0,48.01,4.8e-05
2019-06-22 11:00:00,22/06/2019,12.0,44.49,4.4e-05
2019-06-22 12:00:00,22/06/2019,13.0,42.16,4.2e-05
2019-06-22 13:00:00,22/06/2019,14.0,41.8,4.2e-05
2019-06-22 14:00:00,22/06/2019,15.0,41.0,4.1e-05
2019-06-22 15:00:00,22/06/2019,16.0,41.0,4.1e-05
2019-06-22 16:00:00,22/06/2019,17.0,41.0,4.1e-05
2019-06-22 17:00:00,22/06/2019,18.0,43.0,4.3e-05
2019-06-22 18:00:00,22/06/2019,19.0,45.0,4.5e-05
2019-06-22 19:00:00,22/06/2019,20.0,45.21,4.5e-05
2019-06-22 20:00:00,22/06/2019,21.0,51.97,5.2e-05
2019-06-22 21:00:00,22/06/2019,22.0,51.97,5.2e-05
2019-06-22 22:00:00,22/06/2019,23.0,44.51,4.5e-05
2019-06-22 23:00:00,22/06/2019,24.0,42.08,4.2e-05
2019-06-23 00:00:00,23/06/2019,1.0,44.97,4.5e-05
2019-06-23 01:00:00,23/06/2019,2.0,51.97,5.2e-05
2019-06-23 02:00:00,23/06/2019,3.0,44.5,4.4e-05
2019-06-23 03:00:00,23/06/2019,4.0,42.53,4.3e-05
2019-06-23 04:00:00,23/06/2019,5.0,42.53,4.3e-05
2019-06-23 05:00:00,23/06/2019,6.0,41.45,4.1e-05
2019-06-23 06:00:00,23/06/2019,7.0,39.97,4e-05
2019-06-23 07:00:00,23/06/2019,8.0,39.98,4e-05
2019-06-23 08:00:00,23/06/2019,9.0,39.97,4e-05
2019-06-23 09:00:00,23/06/2019,10.0,39.97,4e-05
2019-06-23 10:00:00,23/06/2019,11.0,39.99,4e-05
2019-06-23 11:00:00,23/06/2019,12.0,39.3,3.9e-05
2019-06-23 12:00:00,23/06/2019,13.0,39.66,4e-05
2019-06-23 13:00:00,23/06/2019,14.0,35.0,3.5e-05
2019-06-23 14:00:00,23/06/2019,15.0,37.0,3.7e-05
2019-06-23 15:00:00,23/06/2019,16.0,38.95,3.9e-05
2019-06-23 16:00:00,23/06/2019,17.0,39.88,4e-05
2019-06-23 17:00:00,23/06/2019,18.0,41.55,4.2e-05
2019-06-23 18:00:00,23/06/2019,19.0,45.01,4.5e-05
2019-06-23 19:00:00,23/06/2019,20.0,52.98,5.3e-05
2019-06-23 20:00:00,23/06/2019,21.0,71.75,7.2e-05
2019-06-23 21:00:00,23/06/2019,22.0,72.22,7.2e-05
2019-06-23 22:00:00,23/06/2019,23.0,71.75,7.2e-05
2019-06-23 23:00:00,23/06/2019,24.0,60.0,6e-05
2019-06-24 00:00:00,24/06/2019,1.0,53.0,5.3e-05
2019-06-24 01:00:00,24/06/2019,2.0,52.2,5.2e-05
2019-06-24 02:00:00,24/06/2019,3.0,43.1,4.3e-05
2019-06-24 03:00:00,24/06/2019,4.0,43.0,4.3e-05
2019-06-24 04:00:00,24/06/2019,5.0,43.0,4.3e-05
2019-06-24 05:00:00,24/06/2019,6.0,43.0,4.3e-05
2019-06-24 06:00:00,24/06/2019,7.0,45.31,4.5e-05
2019-06-24 07:00:00,24/06/2019,8.0,54.5,5.5e-05
2019-06-24 08:00:00,24/06/2019,9.0,53.22,5.3e-05
2019-06-24 09:00:00,24/06/2019,10.0,53.22,5.3e-05
2019-06-24 10:00:00,24/06/2019,11.0,51.71,5.2e-05
2019-06-24 11:00:00,24/06/2019,12.0,52.2,5.2e-05
2019-06-24 12:00:00,24/06/2019,13.0,45.18,4.5e-05
2019-06-24 13:00:00,24/06/2019,14.0,45.08,4.5e-05
2019-06-24 14:00:00,24/06/2019,15.0,48.48,4.8e-05
2019-06-24 15:00:00,24/06/2019,16.0,50.48,5e-05
2019-06-24 16:00:00,24/06/2019,17.0,51.44,5.1e-05
2019-06-24 17:00:00,24/06/2019,18.0,50.0,5e-05
2019-06-24 18:00:00,24/06/2019,19.0,50.33,5e-05
2019-06-24 19:00:00,24/06/2019,20.0,54.36,5.4e-05
2019-06-24 20:00:00,24/06/2019,21.0,52.2,5.2e-05
2019-06-24 21:00:00,24/06/2019,22.0,52.2,5.2e-05
2019-06-24 22:00:00,24/06/2019,23.0,49.1,4.9e-05
2019-06-24 23:00:00,24/06/2019,24.0,43.7,4.4e-05
2019-06-25 00:00:00,25/06/2019,1.0,44.37,4.4e-05
2019-06-25 01:00:00,25/06/2019,2.0,47.1,4.7e-05
2019-06-25 02:00:00,25/06/2019,3.0,42.55,4.3e-05
2019-06-25 03:00:00,25/06/2019,4.0,41.19,4.1e-05
2019-06-25 04:00:00,25/06/2019,5.0,41.19,4.1e-05
2019-06-25 05:00:00,25/06/2019,6.0,41.39,4.1e-05
2019-06-25 06:00:00,25/06/2019,7.0,44.0,4.4e-05
2019-06-25 07:00:00,25/06/2019,8.0,46.02,4.6e-05
2019-06-25 08:00:00,25/06/2019,9.0,49.18,4.9e-05
2019-06-25 09:00:00,25/06/2019,10.0,46.14,4.6e-05
2019-06-25 10:00:00,25/06/2019,11.0,46.05,4.6e-05
2019-06-25 11:00:00,25/06/2019,12.0,44.0,4.4e-05
2019-06-25 12:00:00,25/06/2019,13.0,42.1,4.2e-05
2019-06-25 13:00:00,25/06/2019,14.0,44.0,4.4e-05
2019-06-25 14:00:00,25/06/2019,15.0,47.83,4.8e-05
2019-06-25 15:00:00,25/06/2019,16.0,48.98,4.9e-05
2019-06-25 16:00:00,25/06/2019,17.0,52.2,5.2e-05
2019-06-25 17:00:00,25/06/2019,18.0,52.2,5.2e-05
2019-06-25 18:00:00,25/06/2019,19.0,56.0,5.6e-05
2019-06-25 19:00:00,25/06/2019,20.0,57.72,5.8e-05
2019-06-25 20:00:00,25/06/2019,21.0,58.8,5.9e-05
2019-06-25 21:00:00,25/06/2019,22.0,57.89,5.8e-05
2019-06-25 22:00:00,25/06/2019,23.0,49.59,5e-05
2019-06-25 23:00:00,25/06/2019,24.0,44.0,4.4e-05
2019-06-26 00:00:00,26/06/2019,1.0,49.32,4.9e-05
2019-06-26 01:00:00,26/06/2019,2.0,52.35,5.2e-05
2019-06-26 02:00:00,26/06/2019,3.0,46.25,4.6e-05
2019-06-26 03:00:00,26/06/2019,4.0,45.0,4.5e-05
2019-06-26 04:00:00,26/06/2019,5.0,44.42,4.4e-05
2019-06-26 05:00:00,26/06/2019,6.0,45.12,4.5e-05
2019-06-26 06:00:00,26/06/2019,7.0,50.0,5e-05
2019-06-26 07:00:00,26/06/2019,8.0,56.1,5.6e-05
2019-06-26 08:00:00,26/06/2019,9.0,69.66,7e-05
2019-06-26 09:00:00,26/06/2019,10.0,62.66,6.3e-05
2019-06-26 10:00:00,26/06/2019,11.0,56.76,5.7e-05
2019-06-26 11:00:00,26/06/2019,12.0,57.19,5.7e-05
2019-06-26 12:00:00,26/06/2019,13.0,54.25,5.4e-05
2019-06-26 13:00:00,26/06/2019,14.0,54.9,5.5e-05
2019-06-26 14:00:00,26/06/2019,15.0,56.0,5.6e-05
2019-06-26 15:00:00,26/06/2019,16.0,59.0,5.9e-05
2019-06-26 16:00:00,26/06/2019,17.0,65.39,6.5e-05
2019-06-26 17:00:00,26/06/2019,18.0,68.0,6.8e-05
2019-06-26 18:00:00,26/06/2019,19.0,72.09,7.2e-05
2019-06-26 19:00:00,26/06/2019,20.0,72.09,7.2e-05
2019-06-26 20:00:00,26/06/2019,21.0,72.09,7.2e-05
2019-06-26 21:00:00,26/06/2019,22.0,71.91,7.2e-05
2019-06-26 22:00:00,26/06/2019,23.0,57.13,5.7e-05
2019-06-26 23:00:00,26/06/2019,24.0,51.04,5.1e-05
2019-06-27 00:00:00,27/06/2019,1.0,59.25,5.9e-05
2019-06-27 01:00:00,27/06/2019,2.0,57.69,5.8e-05
2019-06-27 02:00:00,27/06/2019,3.0,53.68,5.4e-05
2019-06-27 03:00:00,27/06/2019,4.0,50.69,5.1e-05
2019-06-27 04:00:00,27/06/2019,5.0,49.0,4.9e-05
2019-06-27 05:00:00,27/06/2019,6.0,49.43,4.9e-05
2019-06-27 06:00:00,27/06/2019,7.0,70.69,7.1e-05
2019-06-27 07:00:00,27/06/2019,8.0,58.0,5.8e-05
2019-06-27 08:00:00,27/06/2019,9.0,71.08,7.1e-05
2019-06-27 09:00:00,27/06/2019,10.0,71.91,7.2e-05
2019-06-27 10:00:00,27/06/2019,11.0,71.91,7.2e-05
2019-06-27 11:00:00,27/06/2019,12.0,65.08,6.5e-05
2019-06-27 12:00:00,27/06/2019,13.0,62.08,6.2e-05
2019-06-27 13:00:00,27/06/2019,14.0,62.08,6.2e-05
2019-06-27 14:00:00,27/06/2019,15.0,71.91,7.2e-05
2019-06-27 15:00:00,27/06/2019,16.0,67.08,6.7e-05
2019-06-27 16:00:00,27/06/2019,17.0,72.09,7.2e-05
2019-06-27 17:00:00,27/06/2019,18.0,72.39,7.2e-05
2019-06-27 18:00:00,27/06/2019,19.0,72.39,7.2e-05
2019-06-27 19:00:00,27/06/2019,20.0,75.0,7.5e-05
2019-06-27 20:00:00,27/06/2019,21.0,72.39,7.2e-05
2019-06-27 21:00:00,27/06/2019,22.0,72.39,7.2e-05
2019-06-27 22:00:00,27/06/2019,23.0,71.91,7.2e-05
2019-06-27 23:00:00,27/06/2019,24.0,62.0,6.2e-05
2019-06-28 00:00:00,28/06/2019,1.0,52.61,5.3e-05
2019-06-28 01:00:00,28/06/2019,2.0,53.42,5.3e-05
2019-06-28 02:00:00,28/06/2019,3.0,52.42,5.2e-05
2019-06-28 03:00:00,28/06/2019,4.0,49.12,4.9e-05
2019-06-28 04:00:00,28/06/2019,5.0,47.68,4.8e-05
2019-06-28 05:00:00,28/06/2019,6.0,45.0,4.5e-05
2019-06-28 06:00:00,28/06/2019,7.0,49.05,4.9e-05
2019-06-28 07:00:00,28/06/2019,8.0,56.82,5.7e-05
2019-06-28 08:00:00,28/06/2019,9.0,59.6,6e-05
2019-06-28 09:00:00,28/06/2019,10.0,62.0,6.2e-05
2019-06-28 10:00:00,28/06/2019,11.0,68.0,6.8e-05
2019-06-28 11:00:00,28/06/2019,12.0,57.49,5.7e-05
2019-06-28 12:00:00,28/06/2019,13.0,54.42,5.4e-05
2019-06-28 13:00:00,28/06/2019,14.0,53.42,5.3e-05
2019-06-28 14:00:00,28/06/2019,15.0,56.82,5.7e-05
2019-06-28 15:00:00,28/06/2019,16.0,56.82,5.7e-05
2019-06-28 16:00:00,28/06/2019,17.0,59.42,5.9e-05
2019-06-28 17:00:00,28/06/2019,18.0,58.5,5.8e-05
2019-06-28 18:00:00,28/06/2019,19.0,56.0,5.6e-05
2019-06-28 19:00:00,28/06/2019,20.0,59.01,5.9e-05
2019-06-28 20:00:00,28/06/2019,21.0,59.0,5.9e-05
2019-06-28 21:00:00,28/06/2019,22.0,53.42,5.3e-05
2019-06-28 22:00:00,28/06/2019,23.0,48.54,4.9e-05
2019-06-28 23:00:00,28/06/2019,24.0,44.46,4.4e-05
2019-06-29 00:00:00,29/06/2019,1.0,53.92,5.4e-05
2019-06-29 01:00:00,29/06/2019,2.0,52.96,5.3e-05
2019-06-29 02:00:00,29/06/2019,3.0,45.43,4.5e-05
2019-06-29 03:00:00,29/06/2019,4.0,43.99,4.4e-05
2019-06-29 04:00:00,29/06/2019,5.0,43.33,4.3e-05
2019-06-29 05:00:00,29/06/2019,6.0,42.62,4.3e-05
2019-06-29 06:00:00,29/06/2019,7.0,45.0,4.5e-05
2019-06-29 07:00:00,29/06/2019,8.0,48.47,4.8e-05
2019-06-29 08:00:00,29/06/2019,9.0,53.92,5.4e-05
2019-06-29 09:00:00,29/06/2019,10.0,53.92,5.4e-05
2019-06-29 10:00:00,29/06/2019,11.0,51.74,5.2e-05
2019-06-29 11:00:00,29/06/2019,12.0,44.0,4.4e-05
2019-06-29 12:00:00,29/06/2019,13.0,41.07,4.1e-05
2019-06-29 13:00:00,29/06/2019,14.0,37.91,3.8e-05
2019-06-29 14:00:00,29/06/2019,15.0,37.01,3.7e-05
2019-06-29 15:00:00,29/06/2019,16.0,40.0,4e-05
2019-06-29 16:00:00,29/06/2019,17.0,41.17,4.1e-05
2019-06-29 17:00:00,29/06/2019,18.0,46.15,4.6e-05
2019-06-29 18:00:00,29/06/2019,19.0,54.78,5.5e-05
2019-06-29 19:00:00,29/06/2019,20.0,57.95,5.8e-05
2019-06-29 20:00:00,29/06/2019,21.0,57.95,5.8e-05
2019-06-29 21:00:00,29/06/2019,22.0,57.95,5.8e-05
2019-06-29 22:00:00,29/06/2019,23.0,54.99,5.5e-05
2019-06-29 23:00:00,29/06/2019,24.0,53.92,5.4e-05
2019-06-30 00:00:00,30/06/2019,1.0,54.78,5.5e-05
2019-06-30 01:00:00,30/06/2019,2.0,53.92,5.4e-05
2019-06-30 02:00:00,30/06/2019,3.0,46.95,4.7e-05
2019-06-30 03:00:00,30/06/2019,4.0,43.44,4.3e-05
2019-06-30 04:00:00,30/06/2019,5.0,44.96,4.5e-05
2019-06-30 05:00:00,30/06/2019,6.0,41.3,4.1e-05
2019-06-30 06:00:00,30/06/2019,7.0,41.0,4.1e-05
2019-06-30 07:00:00,30/06/2019,8.0,51.86,5.2e-05
2019-06-30 08:00:00,30/06/2019,9.0,38.86,3.9e-05
2019-06-30 09:00:00,30/06/2019,10.0,38.65,3.9e-05
2019-06-30 10:00:00,30/06/2019,11.0,38.84,3.9e-05
2019-06-30 11:00:00,30/06/2019,12.0,38.59,3.9e-05
2019-06-30 12:00:00,30/06/2019,13.0,38.32,3.8e-05
2019-06-30 13:00:00,30/06/2019,14.0,36.94,3.7e-05
2019-06-30 14:00:00,30/06/2019,15.0,37.77,3.8e-05
2019-06-30 15:00:00,30/06/2019,16.0,38.65,3.9e-05
2019-06-30 16:00:00,30/06/2019,17.0,41.0,4.1e-05
2019-06-30 17:00:00,30/06/2019,18.0,47.15,4.7e-05
2019-06-30 18:00:00,30/06/2019,19.0,54.78,5.5e-05
2019-06-30 19:00:00,30/06/2019,20.0,57.95,5.8e-05
2019-06-30 20:00:00,30/06/2019,21.0,71.44,7.1e-05
2019-06-30 21:00:00,30/06/2019,22.0,72.09,7.2e-05
2019-06-30 22:00:00,30/06/2019,23.0,70.0,7e-05
2019-06-30 23:00:00,30/06/2019,24.0,54.99,5.5e-05
2019-07-01 00:00:00,01/07/2019,1.0,55.38,5.5e-05
2019-07-01 01:00:00,01/07/2019,2.0,55.74,5.6e-05
2019-07-01 02:00:00,01/07/2019,3.0,55.38,5.5e-05
2019-07-01 03:00:00,01/07/2019,4.0,54.37,5.4e-05
2019-07-01 04:00:00,01/07/2019,5.0,54.37,5.4e-05
2019-07-01 05:00:00,01/07/2019,6.0,53.45,5.3e-05
2019-07-01 06:00:00,01/07/2019,7.0,55.38,5.5e-05
2019-07-01 07:00:00,01/07/2019,8.0,68.38,6.8e-05
2019-07-01 08:00:00,01/07/2019,9.0,71.62,7.2e-05
2019-07-01 09:00:00,01/07/2019,10.0,71.62,7.2e-05
2019-07-01 10:00:00,01/07/2019,11.0,64.53,6.5e-05
2019-07-01 11:00:00,01/07/2019,12.0,62.6,6.3e-05
2019-07-01 12:00:00,01/07/2019,13.0,56.27,5.6e-05
2019-07-01 13:00:00,01/07/2019,14.0,55.98,5.6e-05
2019-07-01 14:00:00,01/07/2019,15.0,60.61,6.1e-05
2019-07-01 15:00:00,01/07/2019,16.0,71.62,7.2e-05
2019-07-01 16:00:00,01/07/2019,17.0,71.79,7.2e-05
2019-07-01 17:00:00,01/07/2019,18.0,72.1,7.2e-05
2019-07-01 18:00:00,01/07/2019,19.0,72.1,7.2e-05
2019-07-01 19:00:00,01/07/2019,20.0,72.1,7.2e-05
2019-07-01 20:00:00,01/07/2019,21.0,72.1,7.2e-05
2019-07-01 21:00:00,01/07/2019,22.0,71.62,7.2e-05
2019-07-01 22:00:00,01/07/2019,23.0,59.98,6e-05
