datetime,Data,Ora,€/MWh,SUD [Eur/Wh]
2019-08-17 13:00:00,17/08/2019,14,31.5,3.15e-05
2019-08-17 14:00:00,17/08/2019,15,31.94,3.194e-05
2019-08-17 15:00:00,17/08/2019,16,32.87,3.2869999999999995e-05
2019-08-17 16:00:00,17/08/2019,17,34.0,3.4e-05
2019-08-17 17:00:00,17/08/2019,18,36.0,3.6e-05
2019-08-17 18:00:00,17/08/2019,19,43.0,4.3e-05
2019-08-17 19:00:00,17/08/2019,20,73.43,7.343e-05
2019-08-17 20:00:00,17/08/2019,21,73.65,7.365e-05
2019-08-17 21:00:00,17/08/2019,22,73.43,7.343e-05
2019-08-17 22:00:00,17/08/2019,23,57.52,5.7520000000000005e-05
2019-08-17 23:00:00,17/08/2019,24,48.35,4.835e-05
2019-08-18 00:00:00,18/08/2019,1,49.95,4.995e-05
2019-08-18 01:00:00,18/08/2019,2,49.54,4.954e-05
2019-08-18 02:00:00,18/08/2019,3,47.92,4.792e-05
2019-08-18 03:00:00,18/08/2019,4,47.69,4.769e-05
2019-08-18 04:00:00,18/08/2019,5,36.0,3.6e-05
2019-08-18 05:00:00,18/08/2019,6,40.4,4.04e-05
2019-08-18 06:00:00,18/08/2019,7,33.99,3.3990000000000005e-05
2019-08-18 07:00:00,18/08/2019,8,36.0,3.6e-05
2019-08-18 08:00:00,18/08/2019,9,33.12,3.3119999999999995e-05
2019-08-18 09:00:00,18/08/2019,10,32.11,3.211e-05
2019-08-18 10:00:00,18/08/2019,11,32.99,3.299e-05
2019-08-18 11:00:00,18/08/2019,12,32.78,3.278e-05
2019-08-18 12:00:00,18/08/2019,13,32.24,3.224e-05
2019-08-18 13:00:00,18/08/2019,14,31.14,3.1140000000000003e-05
2019-08-18 14:00:00,18/08/2019,15,31.15,3.115e-05
2019-08-18 15:00:00,18/08/2019,16,32.99,3.299e-05
2019-08-18 16:00:00,18/08/2019,17,34.02,3.402e-05
2019-08-18 17:00:00,18/08/2019,18,36.0,3.6e-05
2019-08-18 18:00:00,18/08/2019,19,37.25,3.725e-05
2019-08-18 19:00:00,18/08/2019,20,57.44,5.744e-05
2019-08-18 20:00:00,18/08/2019,21,73.65,7.365e-05
2019-08-18 21:00:00,18/08/2019,22,73.65,7.365e-05
2019-08-18 22:00:00,18/08/2019,23,57.44,5.744e-05
2019-08-18 23:00:00,18/08/2019,24,42.06,4.206e-05
2019-08-19 00:00:00,19/08/2019,1,47.85,4.7850000000000004e-05
2019-08-19 01:00:00,19/08/2019,2,46.04,4.604e-05
2019-08-19 02:00:00,19/08/2019,3,46.04,4.604e-05
2019-08-19 03:00:00,19/08/2019,4,38.98,3.8979999999999996e-05
2019-08-19 04:00:00,19/08/2019,5,39.0,3.9e-05
2019-08-19 05:00:00,19/08/2019,6,38.98,3.8979999999999996e-05
2019-08-19 06:00:00,19/08/2019,7,45.01,4.501e-05
2019-08-19 07:00:00,19/08/2019,8,45.02,4.5020000000000006e-05
2019-08-19 08:00:00,19/08/2019,9,42.65,4.265e-05
2019-08-19 09:00:00,19/08/2019,10,40.01,4.001e-05
2019-08-19 10:00:00,19/08/2019,11,38.92,3.892e-05
2019-08-19 11:00:00,19/08/2019,12,38.9,3.89e-05
2019-08-19 12:00:00,19/08/2019,13,38.0,3.8e-05
2019-08-19 13:00:00,19/08/2019,14,38.9,3.89e-05
2019-08-19 14:00:00,19/08/2019,15,40.01,4.001e-05
2019-08-19 15:00:00,19/08/2019,16,45.0,4.5e-05
2019-08-19 16:00:00,19/08/2019,17,46.04,4.604e-05
2019-08-19 17:00:00,19/08/2019,18,46.71,4.671e-05
2019-08-19 18:00:00,19/08/2019,19,57.61,5.761e-05
2019-08-19 19:00:00,19/08/2019,20,67.56,6.756e-05
2019-08-19 20:00:00,19/08/2019,21,73.43,7.343e-05
2019-08-19 21:00:00,19/08/2019,22,68.01,6.801000000000001e-05
2019-08-19 22:00:00,19/08/2019,23,60.28,6.028e-05
2019-08-19 23:00:00,19/08/2019,24,49.0,4.9e-05
2019-08-20 00:00:00,20/08/2019,1,44.99,4.499e-05
2019-08-20 01:00:00,20/08/2019,2,44.98,4.498e-05
2019-08-20 02:00:00,20/08/2019,3,44.98,4.498e-05
2019-08-20 03:00:00,20/08/2019,4,44.97,4.497e-05
2019-08-20 04:00:00,20/08/2019,5,44.97,4.497e-05
2019-08-20 05:00:00,20/08/2019,6,44.98,4.498e-05
2019-08-20 06:00:00,20/08/2019,7,44.96,4.496e-05
2019-08-20 07:00:00,20/08/2019,8,44.97,4.497e-05
2019-08-20 08:00:00,20/08/2019,9,40.49,4.049e-05
2019-08-20 09:00:00,20/08/2019,10,41.02,4.1020000000000004e-05
2019-08-20 10:00:00,20/08/2019,11,39.51,3.951e-05
2019-08-20 11:00:00,20/08/2019,12,38.91,3.891e-05
2019-08-20 12:00:00,20/08/2019,13,37.93,3.793e-05
2019-08-20 13:00:00,20/08/2019,14,37.35,3.735e-05
2019-08-20 14:00:00,20/08/2019,15,37.55,3.755e-05
2019-08-20 15:00:00,20/08/2019,16,38.61,3.861e-05
2019-08-20 16:00:00,20/08/2019,17,43.13,4.313e-05
2019-08-20 17:00:00,20/08/2019,18,44.97,4.497e-05
2019-08-20 18:00:00,20/08/2019,19,59.94,5.994e-05
2019-08-20 19:00:00,20/08/2019,20,63.32,6.332e-05
2019-08-20 20:00:00,20/08/2019,21,72.16,7.216e-05
2019-08-20 21:00:00,20/08/2019,22,62.45,6.245e-05
2019-08-20 22:00:00,20/08/2019,23,53.27,5.327e-05
2019-08-20 23:00:00,20/08/2019,24,50.0,5e-05
2019-08-21 00:00:00,21/08/2019,1,45.02,4.5020000000000006e-05
2019-08-21 01:00:00,21/08/2019,2,45.02,4.5020000000000006e-05
2019-08-21 02:00:00,21/08/2019,3,45.01,4.501e-05
2019-08-21 03:00:00,21/08/2019,4,45.0,4.5e-05
2019-08-21 04:00:00,21/08/2019,5,45.0,4.5e-05
2019-08-21 05:00:00,21/08/2019,6,45.02,4.5020000000000006e-05
2019-08-21 06:00:00,21/08/2019,7,42.73,4.273e-05
2019-08-21 07:00:00,21/08/2019,8,45.02,4.5020000000000006e-05
2019-08-21 08:00:00,21/08/2019,9,41.0,4.1e-05
2019-08-21 09:00:00,21/08/2019,10,41.95,4.195e-05
2019-08-21 10:00:00,21/08/2019,11,38.5,3.85e-05
2019-08-21 11:00:00,21/08/2019,12,38.0,3.8e-05
2019-08-21 12:00:00,21/08/2019,13,37.31,3.731e-05
2019-08-21 13:00:00,21/08/2019,14,37.48,3.7479999999999994e-05
2019-08-21 14:00:00,21/08/2019,15,38.0,3.8e-05
2019-08-21 15:00:00,21/08/2019,16,40.13,4.0130000000000004e-05
2019-08-21 16:00:00,21/08/2019,17,41.74,4.1740000000000004e-05
2019-08-21 17:00:00,21/08/2019,18,47.5,4.75e-05
2019-08-21 18:00:00,21/08/2019,19,57.32,5.732e-05
2019-08-21 19:00:00,21/08/2019,20,68.4,6.840000000000001e-05
2019-08-21 20:00:00,21/08/2019,21,72.11,7.211e-05
2019-08-21 21:00:00,21/08/2019,22,62.0,6.2e-05
2019-08-21 22:00:00,21/08/2019,23,46.47,4.647e-05
2019-08-21 23:00:00,21/08/2019,24,43.7,4.3700000000000005e-05
2019-08-22 00:00:00,22/08/2019,1,49.74,4.974e-05
2019-08-22 01:00:00,22/08/2019,2,42.25,4.225e-05
2019-08-22 02:00:00,22/08/2019,3,41.0,4.1e-05
2019-08-22 03:00:00,22/08/2019,4,40.63,4.063e-05
2019-08-22 04:00:00,22/08/2019,5,40.18,4.018e-05
2019-08-22 05:00:00,22/08/2019,6,40.63,4.063e-05
2019-08-22 06:00:00,22/08/2019,7,44.37,4.437e-05
2019-08-22 07:00:00,22/08/2019,8,41.93,4.193e-05
2019-08-22 08:00:00,22/08/2019,9,40.64,4.0640000000000004e-05
2019-08-22 09:00:00,22/08/2019,10,40.54,4.054e-05
2019-08-22 10:00:00,22/08/2019,11,40.0,4e-05
2019-08-22 11:00:00,22/08/2019,12,39.39,3.939e-05
2019-08-22 12:00:00,22/08/2019,13,37.85,3.785e-05
2019-08-22 13:00:00,22/08/2019,14,38.0,3.8e-05
2019-08-22 14:00:00,22/08/2019,15,40.0,4e-05
2019-08-22 15:00:00,22/08/2019,16,42.15,4.215e-05
2019-08-22 16:00:00,22/08/2019,17,42.77,4.2770000000000006e-05
2019-08-22 17:00:00,22/08/2019,18,43.5,4.35e-05
2019-08-22 18:00:00,22/08/2019,19,70.31,7.031e-05
2019-08-22 19:00:00,22/08/2019,20,70.52,7.052e-05
2019-08-22 20:00:00,22/08/2019,21,72.32,7.232e-05
2019-08-22 21:00:00,22/08/2019,22,71.31,7.131e-05
2019-08-22 22:00:00,22/08/2019,23,46.0,4.6e-05
2019-08-22 23:00:00,22/08/2019,24,40.63,4.063e-05
2019-08-23 00:00:00,23/08/2019,1,42.47,4.247e-05
2019-08-23 01:00:00,23/08/2019,2,42.47,4.247e-05
2019-08-23 02:00:00,23/08/2019,3,39.53,3.953e-05
2019-08-23 03:00:00,23/08/2019,4,37.55,3.755e-05
2019-08-23 04:00:00,23/08/2019,5,37.39,3.739e-05
2019-08-23 05:00:00,23/08/2019,6,38.19,3.819e-05
2019-08-23 06:00:00,23/08/2019,7,40.0,4e-05
2019-08-23 07:00:00,23/08/2019,8,40.0,4e-05
2019-08-23 08:00:00,23/08/2019,9,41.0,4.1e-05
2019-08-23 09:00:00,23/08/2019,10,41.31,4.131e-05
2019-08-23 10:00:00,23/08/2019,11,41.48,4.1479999999999996e-05
2019-08-23 11:00:00,23/08/2019,12,41.23,4.1229999999999997e-05
2019-08-23 12:00:00,23/08/2019,13,40.0,4e-05
2019-08-23 13:00:00,23/08/2019,14,40.3,4.03e-05
2019-08-23 14:00:00,23/08/2019,15,41.0,4.1e-05
2019-08-23 15:00:00,23/08/2019,16,44.2,4.4200000000000004e-05
2019-08-23 16:00:00,23/08/2019,17,43.0,4.3e-05
2019-08-23 17:00:00,23/08/2019,18,46.6,4.66e-05
2019-08-23 18:00:00,23/08/2019,19,72.11,7.211e-05
2019-08-23 19:00:00,23/08/2019,20,72.61,7.261e-05
2019-08-23 20:00:00,23/08/2019,21,75.17,7.517e-05
2019-08-23 21:00:00,23/08/2019,22,72.32,7.232e-05
2019-08-23 22:00:00,23/08/2019,23,49.49,4.949e-05
2019-08-23 23:00:00,23/08/2019,24,42.0,4.2e-05
2019-08-24 00:00:00,24/08/2019,1,49.26,4.926e-05
