Time,Hourly Residential Production (€),Hourly Industrial Production (€),Hourly Commercial Production (€),Total Production (€),CER (€),TIP,E_shared,Total Production (Wh),Total Consumption (Wh),Net Cost Without Production (€),Net Cost With Production (€),Net Cost With CER (€)
2019-10-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13297.2,0.4388076000000001,0.4388076000000001,0.4388076000000001
2019-10-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13693.99,0.45190167000000003,0.45190167000000003,0.45190167000000003
2019-10-26 06:00:00,0.1572999018,0.0028155112,0.0127909406,0.1729063536,0.546020064,0.00012,4550.1672,4550.1672,14994.72,0.56979936,0.3968930064,-0.1491270576
2019-10-26 07:00:00,0.5177148706000001,0.0090830864,0.0408768742,0.5676748312000001,1.4808908640000005,0.00012,12340.757200000004,12340.757200000004,17191.62,0.79081452,0.2231396887999998,-1.2577511752000006
2019-10-26 08:00:00,0.746185212,0.013049433000000003,0.058531779000000006,0.817766424,2.180710464,0.00012,18172.5872,18172.5872,19003.940000000002,0.8551773000000001,0.03741087600000003,-2.143299588
2019-10-26 09:00:00,1.0358308313,0.019517502200000002,0.09001442409999999,1.1453627576,2.5332216,0.00012,21110.18,26636.3432,21110.18,0.9077377400000001,-0.23762501759999996,-2.7708466176
2019-10-26 10:00:00,1.1043022257000001,0.0217376998,0.10140944089999998,1.2274493664000001,2.7801072000000002,0.00012,23167.56,33174.3072,23167.56,0.85719972,-0.3702496464,-3.1503568464000002
2019-10-26 11:00:00,1.0751298882,0.021868058800000003,0.1030221794,1.2000201263999999,2.8995168,0.00012,24162.64,35294.7096,24162.64,0.82152976,-0.37849036640000006,-3.2780071663999997
2019-10-26 12:00:00,1.0484583549000002,0.022011138600000004,0.1040554713,1.1745249648,2.9101788,0.00012,24251.49,35591.6656,24251.49,0.8002991700000001,-0.3742257948,-3.2844045948000002
2019-10-26 13:00:00,0.8540325935,0.018493267,0.08780987150000001,0.960335732,2.7968339999999996,0.00012,23306.949999999997,30978.572,23306.949999999997,0.72251545,-0.2378202820000001,-3.0346542819999995
2019-10-26 14:00:00,0.5177310713000001,0.0113715192,0.0546267771,0.5837293676,2.259597552,0.00012,18829.9796,18829.9796,23140.57,0.7173576700000001,0.13362830240000004,-2.1259692495999998
2019-10-26 15:00:00,0.41912254229999996,0.0101866182,0.0483820491,0.47769120959999994,1.737058944,0.00012,14475.491199999999,14475.491199999999,22177.57,0.73185981,0.25416860040000006,-1.4828903435999998
2019-10-26 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,21300.54,0.7881199799999999,0.7881199799999999,0.7881199799999999
2019-10-26 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,21362.14,0.93993416,0.93993416,0.93993416
2019-10-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,22527.96,1.53190128,1.53190128,1.53190128
2019-10-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,22662.030000000002,1.6769902200000002,1.6769902200000002,1.6769902200000002
2019-10-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,21393.370000000003,1.58310938,1.58310938,1.58310938
