full_id,osm_id,osm_type,Area
w633630231,633630231,way,"198,86"
w633630233,633630233,way,"224,77"
w633630234,633630234,way,"159,88"
w633630236,633630236,way,"242,62"
w633630990,633630990,way,"179,16"
w633630991,633630991,way,"134,45"
w633630992,633630992,way,"111,33"
w633630993,633630993,way,"131,02"
w633630994,633630994,way,"128,06"
w633630995,633630995,way,"162,25"
w633630996,633630996,way,"183,23"
w633630997,633630997,way,"225,71"
w633630998,633630998,way,"130,49"
w633630999,633630999,way,"180,78"
w633631670,633631670,way,"287,25"
w633631671,633631671,way,"208,63"
w633631672,633631672,way,"173,64"
w633631673,633631673,way,"36,61"
w633631674,633631674,way,"29,41"
w633631675,633631675,way,"139,63"
w633631676,633631676,way,"110,29"
w633631677,633631677,way,"122,04"
w633631678,633631678,way,"113,68"
w633631679,633631679,way,"90,86"
w633631680,633631680,way,"16,72"
w633631681,633631681,way,"127,29"
w633631682,633631682,way,"119,04"
w633631683,633631683,way,"108,36"
w633631684,633631684,way,"100,26"
w633631685,633631685,way,"88,91"
w633631686,633631686,way,"74,76"
w633631687,633631687,way,"56,6"
w633631688,633631688,way,"53,24"
w633631689,633631689,way,"34,01"
w633631690,633631690,way,"204,22"
w633631691,633631691,way,"96,87"
w633631692,633631692,way,"74,68"
w633631693,633631693,way,"49,5"
w633631694,633631694,way,"88,55"
w633631695,633631695,way,"134,63"
w633631696,633631696,way,"137,86"
w633631697,633631697,way,"49,23"
w633631698,633631698,way,"87,13"
w633631699,633631699,way,"179,79"
w633631700,633631700,way,"116,68"
w633631701,633631701,way,"101,53"
w633631702,633631702,way,"132,45"
w633631703,633631703,way,"33,36"
w633631704,633631704,way,"44,1"
w633631705,633631705,way,"26,31"
w633631706,633631706,way,"58,45"
w633631707,633631707,way,"72,51"
w633631708,633631708,way,"148,99"
w633631709,633631709,way,"42,76"
w633631710,633631710,way,"120,05"
w633631711,633631711,way,"115,09"
w633631712,633631712,way,"66,42"
w633631713,633631713,way,"51,61"
w633631714,633631714,way,"469,88"
w633631715,633631715,way,"151,25"
w633633139,633633139,way,"283,38"
w633633140,633633140,way,"80,84"
w633633141,633633141,way,"158,8"
w633633142,633633142,way,"372,84"
w633633143,633633143,way,"110,55"
w633633144,633633144,way,"17,68"
w633633145,633633145,way,"17,02"
w633633146,633633146,way,"77,06"
w633633147,633633147,way,"204,41"
w633633148,633633148,way,"139,89"
w633633149,633633149,way,"74,88"
w633633150,633633150,way,"91,29"
w633633151,633633151,way,"83,27"
w633633152,633633152,way,"64,29"
w633633153,633633153,way,"122,58"
w633633154,633633154,way,"155,01"
w633633155,633633155,way,"31,95"
w633633156,633633156,way,"17,13"
w633633157,633633157,way,"84,35"
w633633158,633633158,way,"41,51"
w633633159,633633159,way,"107,42"
w633633160,633633160,way,"130,97"
w633633161,633633161,way,"345,85"
w633633162,633633162,way,"145,44"
w633633163,633633163,way,"184,23"
w633633164,633633164,way,"147,71"
w633633165,633633165,way,"224,35"
w633633166,633633166,way,"412,02"
w633633167,633633167,way,"177,06"
w633633168,633633168,way,"76,77"
w633633169,633633169,way,"147,25"
w633633170,633633170,way,"213,55"
w633633171,633633171,way,"231,17"
w633633172,633633172,way,"146,21"
w633634474,633634474,way,"66,61"
w633634475,633634475,way,"65,99"
w633634476,633634476,way,"98,43"
w633634477,633634477,way,"99,45"
w633634478,633634478,way,"102,73"
w633634479,633634479,way,"81,97"
w633634480,633634480,way,"85,23"
w633634481,633634481,way,"78,55"
w633634482,633634482,way,"83,05"
w633634483,633634483,way,"182,83"
w633634484,633634484,way,"117,82"
w633634485,633634485,way,"132,81"
w633634486,633634486,way,"177,45"
w633634487,633634487,way,"206,57"
w633634488,633634488,way,"100,47"
w633634489,633634489,way,"109,1"
w633634490,633634490,way,"81,53"
w633634491,633634491,way,"91,2"
w633634492,633634492,way,"118,32"
w633634493,633634493,way,"64,23"
w633634494,633634494,way,"98,09"
w633634495,633634495,way,"47,36"
w633634496,633634496,way,"172,91"
w633634497,633634497,way,"84,95"
w633634498,633634498,way,"187,07"
w633634499,633634499,way,"56,68"
w633634500,633634500,way,"69,3"
w633634501,633634501,way,"34,15"
w633634502,633634502,way,"48,83"
w633634503,633634503,way,"154,15"
w633634748,633634748,way,"47,63"
w633641261,633641261,way,"34,13"
w633641262,633641262,way,"87,15"
w633641263,633641263,way,"117,67"
w633641264,633641264,way,"509,27"
w633641265,633641265,way,"121,12"
w633641266,633641266,way,"108,11"
w633641267,633641267,way,"43,98"
w633641268,633641268,way,"110,31"
w633641269,633641269,way,"119,8"
w633641270,633641270,way,"266,73"
w633641271,633641271,way,"103,01"
w633641272,633641272,way,"52,87"
w633641273,633641273,way,"120,8"
w633641274,633641274,way,"123,79"
w633641275,633641275,way,"126,56"
w633641276,633641276,way,"356,71"
w633641277,633641277,way,"265,16"
w633641278,633641278,way,"166,42"
w633641279,633641279,way,"143,32"
w633641280,633641280,way,"28,18"
w633641281,633641281,way,"79,62"
w633641282,633641282,way,"162,65"
w633641283,633641283,way,"127,65"
w633641284,633641284,way,"190,12"
w633641285,633641285,way,"44,46"
w633641286,633641286,way,"34,55"
w633641287,633641287,way,"33,74"
w633641288,633641288,way,"112,03"
w633641289,633641289,way,"30,73"
w633641290,633641290,way,"118,89"
w633641291,633641291,way,"195,38"
w633641292,633641292,way,"155,92"
w633641293,633641293,way,"403,28"
w633641294,633641294,way,"107,32"
w633641295,633641295,way,"227,12"
w633641296,633641296,way,"37,86"
w633641297,633641297,way,"87,37"
w633641298,633641298,way,"18,42"
w633641299,633641299,way,"85,55"
w633641300,633641300,way,"396,32"
w633641301,633641301,way,"146,37"
w633641302,633641302,way,"193,81"
w633641303,633641303,way,"60,39"
w633641304,633641304,way,"105,09"
w633641305,633641305,way,"91,21"
w633641306,633641306,way,"56,49"
w633641307,633641307,way,"119,88"
w633641308,633641308,way,"168,5"
w633641309,633641309,way,"209,26"
w633641310,633641310,way,"149,46"
w633641311,633641311,way,"135,74"
w633641312,633641312,way,"156,36"
w633641319,633641319,way,"1079,94"
w633641320,633641320,way,"1157,87"
w633641326,633641326,way,"78,72"
w633643880,633643880,way,"86,54"
w633643882,633643882,way,"144,68"
w633643884,633643884,way,"68,53"
w633643885,633643885,way,20
w633643887,633643887,way,"36,99"
w633643889,633643889,way,"125,21"
w633643890,633643890,way,"31,81"
w633643892,633643892,way,"12,11"
w633643894,633643894,way,"147,69"
w633643896,633643896,way,"87,22"
w633643897,633643897,way,"338,62"
w633643899,633643899,way,"175,93"
w633643900,633643900,way,"406,01"
w633643902,633643902,way,"214,13"
w633643906,633643906,way,"257,29"
w633643907,633643907,way,"112,48"
w633643909,633643909,way,"77,45"
w633643911,633643911,way,"55,74"
w633643913,633643913,way,"78,94"
w633643914,633643914,way,"47,04"
w633643916,633643916,way,"65,5"
w633643918,633643918,way,"133,72"
w633643920,633643920,way,"117,12"
w633643921,633643921,way,"66,23"
w633643923,633643923,way,"121,21"
w633643925,633643925,way,"32,55"
w633643926,633643926,way,"13,83"
w633643928,633643928,way,"62,38"
w633643930,633643930,way,"59,54"
w633643932,633643932,way,"131,01"
w633643933,633643933,way,"107,38"
w633643935,633643935,way,"86,25"
w633643937,633643937,way,"113,29"
w633643939,633643939,way,"110,15"
w633643940,633643940,way,"39,51"
w633646385,633646385,way,"278,07"
w633646387,633646387,way,"296,68"
w633646389,633646389,way,"189,77"
w633646391,633646391,way,"117,72"
w633646393,633646393,way,"134,13"
w633646394,633646394,way,"74,23"
w633646395,633646395,way,"336,62"
w633646397,633646397,way,"27,88"
w633646398,633646398,way,"46,05"
w633646399,633646399,way,"43,26"
w633646400,633646400,way,"164,95"
w633646401,633646401,way,"91,19"
w633646402,633646402,way,79
w633646403,633646403,way,"101,87"
w633646404,633646404,way,"70,4"
w633646405,633646405,way,"110,67"
w633646406,633646406,way,"164,03"
w633646407,633646407,way,"24,44"
w633646408,633646408,way,"135,37"
w633646409,633646409,way,"103,39"
w633646411,633646411,way,"193,64"
w633646412,633646412,way,"218,95"
w633646413,633646413,way,"146,2"
w633646415,633646415,way,"290,9"
w633646417,633646417,way,"62,05"
w633646418,633646418,way,"243,07"
w633646419,633646419,way,249
w633646420,633646420,way,"384,96"
w633646421,633646421,way,"254,9"
w633646422,633646422,way,"31,9"
w633646423,633646423,way,"268,62"
w633646424,633646424,way,"298,98"
w633646425,633646425,way,"263,26"
w633646426,633646426,way,"198,44"
w633646427,633646427,way,"201,67"
w633646428,633646428,way,"123,78"
w633646429,633646429,way,"44,72"
w633646430,633646430,way,"164,55"
w633646431,633646431,way,"187,4"
w633646432,633646432,way,"324,28"
w633646433,633646433,way,"235,37"
w633646434,633646434,way,"168,89"
w633646435,633646435,way,"326,53"
w633646436,633646436,way,"86,71"
w633646437,633646437,way,"32,04"
w633646438,633646438,way,"60,25"
w633646439,633646439,way,"52,83"
w633646440,633646440,way,"156,18"
w633646441,633646441,way,"285,57"
w633647349,633647349,way,"19,23"
w633647350,633647350,way,"19,01"
w633647351,633647351,way,"41,26"
w633647352,633647352,way,"146,82"
w633647353,633647353,way,"162,01"
w633647354,633647354,way,"290,56"
w633647355,633647355,way,"149,6"
w633647356,633647356,way,"200,07"
w633647357,633647357,way,"99,47"
w633647358,633647358,way,"64,94"
w633647359,633647359,way,"132,92"
w633647360,633647360,way,"69,64"
w633647361,633647361,way,"16,21"
w633647362,633647362,way,"49,78"
w633647363,633647363,way,"124,81"
w633647364,633647364,way,"137,78"
w633647365,633647365,way,"105,87"
w633647366,633647366,way,"117,41"
w633647367,633647367,way,"93,5"
w633647368,633647368,way,"16,79"
w633647369,633647369,way,"155,34"
w633647370,633647370,way,"47,7"
w633647371,633647371,way,"101,33"
w633647372,633647372,way,"112,13"
w633647373,633647373,way,"90,64"
w633647374,633647374,way,"109,75"
w633647602,633647602,way,"238,79"
w633647603,633647603,way,"252,26"
w633647604,633647604,way,"63,59"
w633647605,633647605,way,"171,68"
w633647606,633647606,way,"74,18"
w633647607,633647607,way,"57,26"
w633647608,633647608,way,"101,23"
w633647609,633647609,way,"114,28"
w633647610,633647610,way,"39,52"
w633647611,633647611,way,"106,9"
w633647612,633647612,way,"35,04"
w633647613,633647613,way,"88,51"
w633647614,633647614,way,"83,49"
w633647615,633647615,way,"66,01"
w633647616,633647616,way,"89,95"
w633647617,633647617,way,"126,44"
w633647618,633647618,way,"97,36"
w633647619,633647619,way,"45,1"
w633647620,633647620,way,"58,4"
w633647621,633647621,way,"37,8"
w633647622,633647622,way,"18,11"
w633647623,633647623,way,"207,05"
w633647624,633647624,way,"208,08"
w633651950,633651950,way,"70,31"
w633651951,633651951,way,"69,76"
w633651952,633651952,way,"93,19"
w633651953,633651953,way,"485,64"
w633651954,633651954,way,"148,92"
w633651955,633651955,way,"104,67"
w633651956,633651956,way,"454,69"
w633651957,633651957,way,"104,77"
w633651958,633651958,way,"62,92"
w633651959,633651959,way,"436,46"
w633651960,633651960,way,"298,34"
w633651961,633651961,way,"139,32"
w633651962,633651962,way,"169,36"
w633651963,633651963,way,"341,5"
w633651964,633651964,way,"446,66"
w633651965,633651965,way,"313,16"
w633651966,633651966,way,"67,31"
w633651967,633651967,way,"148,85"
w633651968,633651968,way,"313,23"
w633651969,633651969,way,"168,87"
w633651970,633651970,way,"267,54"
w633651971,633651971,way,"193,23"
w633651972,633651972,way,"121,23"
w633651973,633651973,way,"70,11"
w633651974,633651974,way,"338,27"
w633651975,633651975,way,"228,16"
w633651976,633651976,way,"115,31"
w633651977,633651977,way,"53,34"
w633651978,633651978,way,"67,15"
w633651979,633651979,way,"267,07"
w633651980,633651980,way,"25,75"
w633651981,633651981,way,"26,72"
w633651982,633651982,way,"240,58"
w633651983,633651983,way,"82,44"
w633651984,633651984,way,"238,03"
w633651985,633651985,way,"25,35"
w633651986,633651986,way,"90,16"
w633651987,633651987,way,"39,95"
w633651988,633651988,way,"100,34"
w633651989,633651989,way,"144,82"
w633651990,633651990,way,"176,7"
w633651991,633651991,way,"47,51"
w633657220,633657220,way,"81,15"
w633657221,633657221,way,"116,66"
w633657223,633657223,way,"118,53"
w633657225,633657225,way,"80,23"
w633657227,633657227,way,"121,56"
w633657229,633657229,way,"107,62"
w633657231,633657231,way,"335,92"
w633657233,633657233,way,"49,24"
w633657235,633657235,way,"105,67"
w633657236,633657236,way,"66,38"
w633657238,633657238,way,"141,24"
w633657240,633657240,way,"118,22"
w633657242,633657242,way,"145,01"
w633657243,633657243,way,"284,29"
w633657245,633657245,way,"153,7"
w633657246,633657246,way,"227,14"
w633657248,633657248,way,"91,54"
w633657250,633657250,way,"74,41"
w633657252,633657252,way,"35,84"
w633657254,633657254,way,"425,73"
w633657256,633657256,way,"41,59"
w633657257,633657257,way,"80,07"
w633657259,633657259,way,"163,08"
w633657261,633657261,way,"32,66"
w633657263,633657263,way,"28,07"
w633657264,633657264,way,"112,71"
w633657265,633657265,way,"75,72"
w633657267,633657267,way,"49,15"
w633657268,633657268,way,"190,29"
w633657269,633657269,way,"24,01"
w633657271,633657271,way,"84,35"
w633657273,633657273,way,"255,99"
w633657275,633657275,way,"76,5"
w633657276,633657276,way,"139,3"
w633660203,633660203,way,"193,46"
w633660204,633660204,way,"87,92"
w633660205,633660205,way,"221,68"
w633660206,633660206,way,"154,44"
w633660207,633660207,way,"40,24"
w633660208,633660208,way,"62,55"
w633660209,633660209,way,"92,11"
w633660210,633660210,way,"51,66"
w633660211,633660211,way,"79,04"
w633660212,633660212,way,"60,93"
w633660213,633660213,way,"98,99"
w633660214,633660214,way,"88,26"
w633660215,633660215,way,"78,44"
w633660216,633660216,way,"86,43"
w633660217,633660217,way,"63,35"
w633660218,633660218,way,"210,82"
w633660219,633660219,way,"177,81"
w633660220,633660220,way,"201,65"
w633660221,633660221,way,"63,67"
w633660222,633660222,way,"72,13"
w633660223,633660223,way,"90,87"
w633660224,633660224,way,"47,09"
w633660225,633660225,way,"30,34"
w633660226,633660226,way,"61,95"
w633660227,633660227,way,"278,79"
w633660228,633660228,way,"140,13"
w633660229,633660229,way,"221,78"
w633660230,633660230,way,"127,51"
w633660231,633660231,way,"38,23"
w633660232,633660232,way,"89,88"
w633660233,633660233,way,"92,33"
w633660234,633660234,way,"29,97"
w633660235,633660235,way,"79,97"
w633660236,633660236,way,"274,21"
w633660237,633660237,way,"237,99"
w633660238,633660238,way,"90,06"
w633660239,633660239,way,"186,96"
w633660240,633660240,way,"24,13"
w633660241,633660241,way,"221,61"
w633667052,633667052,way,"76,1"
w633667053,633667053,way,"150,17"
w633667054,633667054,way,"126,84"
w633667055,633667055,way,"139,37"
w633667056,633667056,way,"126,55"
w633667057,633667057,way,"111,79"
w633667058,633667058,way,"48,57"
w633667059,633667059,way,"32,78"
w633667060,633667060,way,"59,43"
w633667061,633667061,way,"107,23"
w633667062,633667062,way,"36,68"
w633667063,633667063,way,"141,99"
w633667064,633667064,way,"75,78"
w633667065,633667065,way,"136,48"
w633667066,633667066,way,"137,33"
w633667067,633667067,way,"102,46"
w633667068,633667068,way,"98,34"
w633667069,633667069,way,"54,62"
w633667070,633667070,way,"30,15"
w633667071,633667071,way,"95,34"
w633667072,633667072,way,"19,16"
w633667073,633667073,way,"65,66"
w633667074,633667074,way,"79,33"
w633667075,633667075,way,"89,9"
w633667076,633667076,way,"188,58"
w633667077,633667077,way,"83,32"
w633667078,633667078,way,"227,16"
w633667079,633667079,way,"36,27"
w633667080,633667080,way,"23,52"
w633667081,633667081,way,"43,65"
w633667082,633667082,way,"102,83"
w633667083,633667083,way,"154,35"
w633667084,633667084,way,"15,16"
w633667085,633667085,way,"16,18"
w633667086,633667086,way,"124,29"
w633667087,633667087,way,"281,7"
w633667088,633667088,way,"153,8"
w633667089,633667089,way,"18,72"
w633667090,633667090,way,"106,28"
w633667091,633667091,way,"230,28"
w633667092,633667092,way,"116,52"
w633667093,633667093,way,"130,24"
w633667094,633667094,way,"91,93"
w633667095,633667095,way,"117,41"
w633667096,633667096,way,"349,43"
w633667097,633667097,way,"13,18"
w633667098,633667098,way,"35,4"
w633667099,633667099,way,"72,77"
w633667100,633667100,way,"166,72"
w633667101,633667101,way,"321,36"
w633667102,633667102,way,"489,47"
w633667103,633667103,way,"140,5"
w633667104,633667104,way,"151,29"
w633667105,633667105,way,"171,12"
w633667106,633667106,way,"83,79"
w633667107,633667107,way,"26,24"
w633667108,633667108,way,"95,15"
w633667109,633667109,way,"66,44"
w633667110,633667110,way,"85,16"
w633667111,633667111,way,"70,67"
w633667112,633667112,way,"148,71"
w633667113,633667113,way,"43,68"
w633667114,633667114,way,"21,77"
w633667115,633667115,way,"54,04"
w633667116,633667116,way,"129,54"
w633667117,633667117,way,"121,11"
w633667118,633667118,way,"46,07"
w633667119,633667119,way,"87,58"
w633667120,633667120,way,"127,06"
w633667121,633667121,way,"72,84"
w633667122,633667122,way,"77,19"
w633667123,633667123,way,"78,81"
w633667124,633667124,way,"36,88"
w633667125,633667125,way,"183,77"
w633667126,633667126,way,"19,96"
w633667127,633667127,way,"228,73"
w633667128,633667128,way,"108,31"
w633667129,633667129,way,"285,74"
w633667131,633667131,way,"97,96"
w633667132,633667132,way,"182,64"
w633667133,633667133,way,"143,11"
w633667134,633667134,way,"289,94"
w633667135,633667135,way,"181,32"
w633667136,633667136,way,"134,29"
w633667137,633667137,way,"55,07"
w633667138,633667138,way,"127,99"
w633667139,633667139,way,"257,59"
w633667140,633667140,way,"136,3"
w633667141,633667141,way,"72,51"
w633667142,633667142,way,"37,87"
w633667143,633667143,way,"128,72"
w633667144,633667144,way,"73,22"
w633667145,633667145,way,"121,11"
w633667146,633667146,way,"100,02"
w633667147,633667147,way,"134,65"
